Algorithm,Preprocessing,Fold,Type,SampleIndex,OriginalIndex,Class
KNN,raw,1,Train,1705,2038,Osmancik
KNN,raw,1,Train,1706,2039,Osmancik
KNN,raw,1,Train,1707,2040,Osmancik
KNN,raw,1,Test,333,2041,Osmancik
KNN,raw,1,Train,1708,2042,Osmancik
KNN,raw,1,Train,1709,2043,Osmancik
KNN,raw,1,Train,1710,2044,Osmancik
KNN,raw,1,Test,334,2045,Osmancik
KNN,raw,1,Train,1711,2046,Osmancik
KNN,raw,1,Train,1712,2047,Osmancik
KNN,raw,1,Train,1713,2048,Osmancik
KNN,raw,1,Test,335,2049,Osmancik
KNN,raw,1,Train,1714,2050,Osmancik
KNN,raw,1,Train,1715,2051,Osmancik
KNN,raw,1,Train,1716,2052,Osmancik
KNN,raw,1,Train,1717,2053,Osmancik
KNN,raw,1,Train,1718,2054,Osmancik
KNN,raw,1,Train,1719,2055,Osmancik
KNN,raw,1,Train,1720,2056,Osmancik
KNN,raw,1,Train,1721,2057,Osmancik
KNN,raw,1,Train,1722,2058,Osmancik
KNN,raw,1,Train,1723,2059,Osmancik
KNN,raw,1,Train,1724,2060,Osmancik
KNN,raw,1,Train,1725,2061,Osmancik
KNN,raw,1,Train,1726,2062,Osmancik
KNN,raw,1,Train,1727,2063,Osmancik
KNN,raw,1,Train,1728,2064,Osmancik
KNN,raw,1,Train,1729,2065,Osmancik
KNN,raw,1,Train,1730,2066,Osmancik
KNN,raw,1,Train,1731,2067,Osmancik
KNN,raw,1,Test,336,2068,Osmancik
KNN,raw,1,Train,1732,2069,Osmancik
KNN,raw,1,Train,1733,2070,Osmancik
KNN,raw,1,Train,1734,2071,Osmancik
KNN,raw,1,Train,1735,2072,Osmancik
KNN,raw,1,Test,337,2073,Osmancik
KNN,raw,1,Test,338,2074,Osmancik
KNN,raw,1,Train,1736,2075,Osmancik
KNN,raw,1,Train,1737,2076,Osmancik
KNN,raw,1,Train,1738,2077,Osmancik
KNN,raw,1,Train,1739,2078,Osmancik
KNN,raw,1,Train,1740,2079,Osmancik
KNN,raw,1,Train,1741,2080,Osmancik
KNN,raw,1,Train,1742,2081,Osmancik
KNN,raw,1,Train,1743,2082,Osmancik
KNN,raw,1,Train,1744,2083,Osmancik
KNN,raw,1,Test,339,2084,Osmancik
KNN,raw,1,Train,1745,2085,Osmancik
KNN,raw,1,Train,1746,2086,Osmancik
KNN,raw,1,Train,1747,2087,Osmancik
KNN,raw,1,Train,1748,2088,Osmancik
KNN,raw,1,Train,1749,2089,Osmancik
KNN,raw,1,Train,1750,2090,Osmancik
KNN,raw,1,Train,1751,2091,Osmancik
KNN,raw,1,Train,1752,2092,Osmancik
KNN,raw,1,Train,1753,2093,Osmancik
KNN,raw,1,Train,1754,2094,Osmancik
KNN,raw,1,Train,1755,2095,Osmancik
KNN,raw,1,Train,1756,2096,Osmancik
KNN,raw,1,Train,1757,2097,Osmancik
KNN,raw,1,Train,1758,2098,Osmancik
KNN,raw,1,Train,1759,2099,Osmancik
KNN,raw,1,Train,1760,2100,Osmancik
KNN,raw,1,Train,1761,2101,Osmancik
KNN,raw,1,Train,1762,2102,Osmancik
KNN,raw,1,Train,1763,2103,Osmancik
KNN,raw,1,Train,1764,2104,Osmancik
KNN,raw,1,Train,1765,2105,Osmancik
KNN,raw,1,Train,1766,2106,Osmancik
KNN,raw,1,Train,1767,2107,Osmancik
KNN,raw,1,Test,340,2108,Osmancik
KNN,raw,1,Train,1768,2109,Osmancik
KNN,raw,1,Train,1769,2110,Osmancik
KNN,raw,1,Train,1770,2111,Osmancik
KNN,raw,1,Train,1771,2112,Osmancik
KNN,raw,1,Train,1772,2113,Osmancik
KNN,raw,1,Test,341,2114,Osmancik
KNN,raw,1,Train,1773,2115,Osmancik
KNN,raw,1,Train,1774,2116,Osmancik
KNN,raw,1,Train,1775,2117,Osmancik
KNN,raw,1,Train,1776,2118,Osmancik
KNN,raw,1,Train,1777,2119,Osmancik
KNN,raw,1,Train,1778,2120,Osmancik
KNN,raw,1,Train,1779,2121,Osmancik
KNN,raw,1,Train,1780,2122,Osmancik
KNN,raw,1,Train,1781,2123,Osmancik
KNN,raw,1,Train,1782,2124,Osmancik
KNN,raw,1,Train,1783,2125,Osmancik
KNN,raw,1,Train,1784,2126,Osmancik
KNN,raw,1,Test,342,2127,Osmancik
KNN,raw,1,Train,1785,2128,Osmancik
KNN,raw,1,Train,1786,2129,Osmancik
KNN,raw,1,Train,1787,2130,Osmancik
KNN,raw,1,Train,1788,2131,Osmancik
KNN,raw,1,Train,1789,2132,Osmancik
KNN,raw,1,Train,1790,2133,Osmancik
KNN,raw,1,Train,1791,2134,Osmancik
KNN,raw,1,Train,1792,2135,Osmancik
KNN,raw,1,Train,1793,2136,Osmancik
KNN,raw,1,Train,1794,2137,Osmancik
KNN,raw,1,Train,1795,2138,Osmancik
KNN,raw,1,Test,343,2139,Osmancik
KNN,raw,1,Train,1796,2140,Osmancik
KNN,raw,1,Train,1797,2141,Osmancik
KNN,raw,1,Train,1798,2142,Osmancik
KNN,raw,1,Train,1799,2143,Osmancik
KNN,raw,1,Train,1800,2144,Osmancik
KNN,raw,1,Train,1801,2145,Osmancik
KNN,raw,1,Train,1802,2146,Osmancik
KNN,raw,1,Train,1803,2147,Osmancik
KNN,raw,1,Train,1804,2148,Osmancik
KNN,raw,1,Test,344,2149,Osmancik
KNN,raw,1,Train,1805,2150,Osmancik
KNN,raw,1,Train,1806,2151,Osmancik
KNN,raw,1,Train,1807,2152,Osmancik
KNN,raw,1,Test,345,2153,Osmancik
KNN,raw,1,Train,1808,2154,Osmancik
KNN,raw,1,Test,346,2155,Osmancik
KNN,raw,1,Train,1809,2156,Osmancik
KNN,raw,1,Train,1810,2157,Osmancik
KNN,raw,1,Test,347,2158,Osmancik
KNN,raw,1,Train,1811,2159,Osmancik
KNN,raw,1,Train,1812,2160,Osmancik
KNN,raw,1,Train,1813,2161,Osmancik
KNN,raw,1,Test,348,2162,Osmancik
KNN,raw,1,Train,1814,2163,Osmancik
KNN,raw,1,Train,1815,2164,Osmancik
KNN,raw,1,Train,1816,2165,Osmancik
KNN,raw,1,Train,1817,2166,Osmancik
KNN,raw,1,Train,1818,2167,Osmancik
KNN,raw,1,Train,1819,2168,Osmancik
KNN,raw,1,Train,1820,2169,Osmancik
KNN,raw,1,Train,1821,2170,Osmancik
KNN,raw,1,Train,1822,2171,Osmancik
KNN,raw,1,Test,349,2172,Osmancik
KNN,raw,1,Train,1823,2173,Osmancik
KNN,raw,1,Train,1824,2174,Osmancik
KNN,raw,1,Train,1825,2175,Osmancik
KNN,raw,1,Train,1826,2176,Osmancik
KNN,raw,1,Train,1827,2177,Osmancik
KNN,raw,1,Train,1828,2178,Osmancik
KNN,raw,1,Train,1829,2179,Osmancik
KNN,raw,1,Train,1830,2180,Osmancik
KNN,raw,1,Train,1831,2181,Osmancik
KNN,raw,1,Train,1832,2182,Osmancik
KNN,raw,1,Test,350,2183,Osmancik
KNN,raw,1,Train,1833,2184,Osmancik
KNN,raw,1,Train,1834,2185,Osmancik
KNN,raw,1,Train,1835,2186,Osmancik
KNN,raw,1,Train,1836,2187,Osmancik
KNN,raw,1,Train,1837,2188,Osmancik
KNN,raw,1,Train,1838,2189,Osmancik
KNN,raw,1,Test,351,2190,Osmancik
KNN,raw,1,Test,352,2191,Osmancik
KNN,raw,1,Train,1839,2192,Osmancik
KNN,raw,1,Train,1840,2193,Osmancik
KNN,raw,1,Train,1841,2194,Osmancik
KNN,raw,1,Test,353,2195,Osmancik
KNN,raw,1,Test,354,2196,Osmancik
KNN,raw,1,Train,1842,2197,Osmancik
KNN,raw,1,Train,1843,2198,Osmancik
KNN,raw,1,Train,1844,2199,Osmancik
KNN,raw,1,Train,1845,2200,Osmancik
KNN,raw,1,Train,1846,2201,Osmancik
KNN,raw,1,Train,1847,2202,Osmancik
KNN,raw,1,Train,1848,2203,Osmancik
KNN,raw,1,Train,1849,2204,Osmancik
KNN,raw,1,Test,355,2205,Osmancik
KNN,raw,1,Train,1850,2206,Osmancik
KNN,raw,1,Train,1851,2207,Osmancik
KNN,raw,1,Test,356,2208,Osmancik
KNN,raw,1,Train,1852,2209,Osmancik
KNN,raw,1,Train,1853,2210,Osmancik
KNN,raw,1,Train,1854,2211,Osmancik
KNN,raw,1,Train,1855,2212,Osmancik
KNN,raw,1,Train,1856,2213,Osmancik
KNN,raw,1,Train,1857,2214,Osmancik
KNN,raw,1,Train,1858,2215,Osmancik
KNN,raw,1,Train,1859,2216,Osmancik
KNN,raw,1,Train,1860,2217,Osmancik
KNN,raw,1,Train,1861,2218,Osmancik
KNN,raw,1,Train,1862,2219,Osmancik
KNN,raw,1,Train,1863,2220,Osmancik
KNN,raw,1,Train,1864,2221,Osmancik
KNN,raw,1,Test,357,2222,Osmancik
KNN,raw,1,Train,1865,2223,Osmancik
KNN,raw,1,Train,1866,2224,Osmancik
KNN,raw,1,Train,1867,2225,Osmancik
KNN,raw,1,Test,358,2226,Osmancik
KNN,raw,1,Train,1868,2227,Osmancik
KNN,raw,1,Train,1869,2228,Osmancik
KNN,raw,1,Train,1870,2229,Osmancik
KNN,raw,1,Train,1871,2230,Osmancik
KNN,raw,1,Train,1872,2231,Osmancik
KNN,raw,1,Train,1873,2232,Osmancik
KNN,raw,1,Train,1874,2233,Osmancik
KNN,raw,1,Train,1875,2234,Osmancik
KNN,raw,1,Train,1876,2235,Osmancik
KNN,raw,1,Train,1877,2236,Osmancik
KNN,raw,1,Train,1878,2237,Osmancik
KNN,raw,1,Train,1879,2238,Osmancik
KNN,raw,1,Train,1880,2239,Osmancik
KNN,raw,1,Train,1881,2240,Osmancik
KNN,raw,1,Train,1882,2241,Osmancik
KNN,raw,1,Train,1883,2242,Osmancik
KNN,raw,1,Train,1884,2243,Osmancik
KNN,raw,1,Train,1885,2244,Osmancik
KNN,raw,1,Test,359,2245,Osmancik
KNN,raw,1,Train,1886,2246,Osmancik
KNN,raw,1,Train,1887,2247,Osmancik
KNN,raw,1,Train,1888,2248,Osmancik
KNN,raw,1,Train,1889,2249,Osmancik
KNN,raw,1,Train,1890,2250,Osmancik
KNN,raw,1,Train,1891,2251,Osmancik
KNN,raw,1,Train,1892,2252,Osmancik
KNN,raw,1,Train,1893,2253,Osmancik
KNN,raw,1,Train,1894,2254,Osmancik
KNN,raw,1,Train,1895,2255,Osmancik
KNN,raw,1,Train,1896,2256,Osmancik
KNN,raw,1,Train,1897,2257,Osmancik
KNN,raw,1,Train,1898,2258,Osmancik
KNN,raw,1,Train,1899,2259,Osmancik
KNN,raw,1,Train,1900,2260,Osmancik
KNN,raw,1,Train,1901,2261,Osmancik
KNN,raw,1,Train,1902,2262,Osmancik
KNN,raw,1,Train,1903,2263,Osmancik
KNN,raw,1,Train,1904,2264,Osmancik
KNN,raw,1,Train,1905,2265,Osmancik
KNN,raw,1,Train,1906,2266,Osmancik
KNN,raw,1,Train,1907,2267,Osmancik
KNN,raw,1,Test,360,2268,Osmancik
KNN,raw,1,Train,1908,2269,Osmancik
KNN,raw,1,Train,1909,2270,Osmancik
KNN,raw,1,Train,1910,2271,Osmancik
KNN,raw,1,Train,1911,2272,Osmancik
KNN,raw,1,Train,1912,2273,Osmancik
KNN,raw,1,Train,1913,2274,Osmancik
KNN,raw,1,Train,1914,2275,Osmancik
KNN,raw,1,Train,1915,2276,Osmancik
KNN,raw,1,Train,1916,2277,Osmancik
KNN,raw,1,Train,1917,2278,Osmancik
KNN,raw,1,Train,1918,2279,Osmancik
KNN,raw,1,Train,1919,2280,Osmancik
KNN,raw,1,Train,1920,2281,Osmancik
KNN,raw,1,Train,1921,2282,Osmancik
KNN,raw,1,Train,1922,2283,Osmancik
KNN,raw,1,Train,1923,2284,Osmancik
KNN,raw,1,Train,1924,2285,Osmancik
KNN,raw,1,Train,1925,2286,Osmancik
KNN,raw,1,Train,1926,2287,Osmancik
KNN,raw,1,Train,1927,2288,Osmancik
KNN,raw,1,Train,1928,2289,Osmancik
KNN,raw,1,Train,1929,2290,Osmancik
KNN,raw,1,Train,1930,2291,Osmancik
KNN,raw,1,Test,361,2292,Osmancik
KNN,raw,1,Train,1931,2293,Osmancik
KNN,raw,1,Train,1932,2294,Osmancik
KNN,raw,1,Train,1933,2295,Osmancik
KNN,raw,1,Train,1934,2296,Osmancik
KNN,raw,1,Train,1935,2297,Osmancik
KNN,raw,1,Train,1936,2298,Osmancik
KNN,raw,1,Train,1937,2299,Osmancik
KNN,raw,1,Train,1938,2300,Osmancik
KNN,raw,1,Train,1939,2301,Osmancik
KNN,raw,1,Train,1940,2302,Osmancik
KNN,raw,1,Train,1941,2303,Osmancik
KNN,raw,1,Train,1942,2304,Osmancik
KNN,raw,1,Test,362,2305,Osmancik
KNN,raw,1,Train,1943,2306,Osmancik
KNN,raw,1,Train,1944,2307,Osmancik
KNN,raw,1,Train,1945,2308,Osmancik
KNN,raw,1,Train,1946,2309,Osmancik
KNN,raw,1,Train,1947,2310,Osmancik
KNN,raw,1,Train,1948,2311,Osmancik
KNN,raw,1,Train,1949,2312,Osmancik
KNN,raw,1,Train,1950,2313,Osmancik
KNN,raw,1,Train,1951,2314,Osmancik
KNN,raw,1,Train,1952,2315,Osmancik
KNN,raw,1,Train,1953,2316,Osmancik
KNN,raw,1,Train,1954,2317,Osmancik
KNN,raw,1,Train,1955,2318,Osmancik
KNN,raw,1,Train,1956,2319,Osmancik
KNN,raw,1,Train,1957,2320,Osmancik
KNN,raw,1,Train,1958,2321,Osmancik
KNN,raw,1,Train,1959,2322,Osmancik
KNN,raw,1,Train,1960,2323,Osmancik
KNN,raw,1,Train,1961,2324,Osmancik
KNN,raw,1,Train,1962,2325,Osmancik
KNN,raw,1,Train,1963,2326,Osmancik
KNN,raw,1,Train,1964,2327,Osmancik
KNN,raw,1,Train,1965,2328,Osmancik
KNN,raw,1,Test,363,2329,Osmancik
KNN,raw,1,Train,1966,2330,Osmancik
KNN,raw,1,Train,1967,2331,Osmancik
KNN,raw,1,Train,1968,2332,Osmancik
KNN,raw,1,Train,1969,2333,Osmancik
KNN,raw,1,Train,1970,2334,Osmancik
KNN,raw,1,Train,1971,2335,Osmancik
KNN,raw,1,Train,1972,2336,Osmancik
KNN,raw,1,Train,1973,2337,Osmancik
KNN,raw,1,Train,1974,2338,Osmancik
KNN,raw,1,Train,1975,2339,Osmancik
KNN,raw,1,Train,1976,2340,Osmancik
KNN,raw,1,Train,1977,2341,Osmancik
KNN,raw,1,Train,1978,2342,Osmancik
KNN,raw,1,Train,1979,2343,Osmancik
KNN,raw,1,Train,1980,2344,Osmancik
KNN,raw,1,Train,1981,2345,Osmancik
KNN,raw,1,Train,1982,2346,Osmancik
KNN,raw,1,Train,1983,2347,Osmancik
KNN,raw,1,Train,1984,2348,Osmancik
KNN,raw,1,Train,1985,2349,Osmancik
KNN,raw,1,Train,1986,2350,Osmancik
KNN,raw,1,Train,1987,2351,Osmancik
KNN,raw,1,Train,1988,2352,Osmancik
KNN,raw,1,Train,1989,2353,Osmancik
KNN,raw,1,Train,1990,2354,Osmancik
KNN,raw,1,Train,1991,2355,Osmancik
KNN,raw,1,Train,1992,2356,Osmancik
KNN,raw,1,Train,1993,2357,Osmancik
KNN,raw,1,Train,1994,2358,Osmancik
KNN,raw,1,Train,1995,2359,Osmancik
KNN,raw,1,Train,1996,2360,Osmancik
KNN,raw,1,Train,1997,2361,Osmancik
KNN,raw,1,Train,1998,2362,Osmancik
KNN,raw,1,Test,364,2363,Osmancik
KNN,raw,1,Train,1999,2364,Osmancik
KNN,raw,1,Train,2000,2365,Osmancik
KNN,raw,1,Train,2001,2366,Osmancik
KNN,raw,1,Train,2002,2367,Osmancik
KNN,raw,1,Train,2003,2368,Osmancik
KNN,raw,1,Train,2004,2369,Osmancik
KNN,raw,1,Train,2005,2370,Osmancik
KNN,raw,1,Train,2006,2371,Osmancik
KNN,raw,1,Train,2007,2372,Osmancik
KNN,raw,1,Train,2008,2373,Osmancik
KNN,raw,1,Test,365,2374,Osmancik
KNN,raw,1,Train,2009,2375,Osmancik
KNN,raw,1,Train,2010,2376,Osmancik
KNN,raw,1,Test,366,2377,Osmancik
KNN,raw,1,Test,367,2378,Osmancik
KNN,raw,1,Train,2011,2379,Osmancik
KNN,raw,1,Train,2012,2380,Osmancik
KNN,raw,1,Train,2013,2381,Osmancik
KNN,raw,1,Train,2014,2382,Osmancik
KNN,raw,1,Train,2015,2383,Osmancik
KNN,raw,1,Train,2016,2384,Osmancik
KNN,raw,1,Train,2017,2385,Osmancik
KNN,raw,1,Train,2018,2386,Osmancik
KNN,raw,1,Train,2019,2387,Osmancik
KNN,raw,1,Train,2020,2388,Osmancik
KNN,raw,1,Train,2021,2389,Osmancik
KNN,raw,1,Train,2022,2390,Osmancik
KNN,raw,1,Train,2023,2391,Osmancik
KNN,raw,1,Train,2024,2392,Osmancik
KNN,raw,1,Train,2025,2393,Osmancik
KNN,raw,1,Test,368,2394,Osmancik
KNN,raw,1,Train,2026,2395,Osmancik
KNN,raw,1,Train,2027,2396,Osmancik
KNN,raw,1,Train,2028,2397,Osmancik
KNN,raw,1,Train,2029,2398,Osmancik
KNN,raw,1,Train,2030,2399,Osmancik
KNN,raw,1,Train,2031,2400,Osmancik
KNN,raw,1,Train,2032,2401,Osmancik
KNN,raw,1,Train,2033,2402,Osmancik
KNN,raw,1,Train,2034,2403,Osmancik
KNN,raw,1,Train,2035,2404,Osmancik
KNN,raw,1,Train,2036,2405,Osmancik
KNN,raw,1,Train,2037,2406,Osmancik
KNN,raw,1,Train,2038,2407,Osmancik
KNN,raw,1,Train,2039,2408,Osmancik
KNN,raw,1,Train,2040,2409,Osmancik
KNN,raw,1,Train,2041,2410,Osmancik
KNN,raw,1,Train,2042,2411,Osmancik
KNN,raw,1,Train,2043,2412,Osmancik
KNN,raw,1,Train,2044,2413,Osmancik
KNN,raw,1,Train,2045,2414,Osmancik
KNN,raw,1,Train,2046,2415,Osmancik
KNN,raw,1,Train,2047,2416,Osmancik
KNN,raw,1,Train,2048,2417,Osmancik
KNN,raw,1,Train,2049,2418,Osmancik
KNN,raw,1,Train,2050,2419,Osmancik
KNN,raw,1,Train,2051,2420,Osmancik
KNN,raw,1,Train,2052,2421,Osmancik
KNN,raw,1,Train,2053,2422,Osmancik
KNN,raw,1,Train,2054,2423,Osmancik
KNN,raw,1,Train,2055,2424,Osmancik
KNN,raw,1,Train,2056,2425,Osmancik
KNN,raw,1,Train,2057,2426,Osmancik
KNN,raw,1,Train,2058,2427,Osmancik
KNN,raw,1,Train,2059,2428,Osmancik
KNN,raw,1,Train,2060,2429,Osmancik
KNN,raw,1,Train,2061,2430,Osmancik
KNN,raw,1,Train,2062,2431,Osmancik
KNN,raw,1,Train,2063,2432,Osmancik
KNN,raw,1,Train,2064,2433,Osmancik
KNN,raw,1,Train,2065,2434,Osmancik
KNN,raw,1,Train,2066,2435,Osmancik
KNN,raw,1,Train,2067,2436,Osmancik
KNN,raw,1,Train,2068,2437,Osmancik
KNN,raw,1,Train,2069,2438,Osmancik
KNN,raw,1,Train,2070,2439,Osmancik
KNN,raw,1,Train,2071,2440,Osmancik
KNN,raw,1,Train,2072,2441,Osmancik
KNN,raw,1,Test,369,2442,Osmancik
KNN,raw,1,Train,2073,2443,Osmancik
KNN,raw,1,Train,2074,2444,Osmancik
KNN,raw,1,Test,370,2445,Osmancik
KNN,raw,1,Train,2075,2446,Osmancik
KNN,raw,1,Train,2076,2447,Osmancik
KNN,raw,1,Train,2077,2448,Osmancik
KNN,raw,1,Train,2078,2449,Osmancik
KNN,raw,1,Train,2079,2450,Osmancik
KNN,raw,1,Train,2080,2451,Osmancik
KNN,raw,1,Test,371,2452,Osmancik
KNN,raw,1,Train,2081,2453,Osmancik
KNN,raw,1,Train,2082,2454,Osmancik
KNN,raw,1,Train,2083,2455,Osmancik
KNN,raw,1,Train,2084,2456,Osmancik
KNN,raw,1,Train,2085,2457,Osmancik
KNN,raw,1,Test,372,2458,Osmancik
KNN,raw,1,Train,2086,2459,Osmancik
KNN,raw,1,Train,2087,2460,Osmancik
KNN,raw,1,Train,2088,2461,Osmancik
KNN,raw,1,Train,2089,2462,Osmancik
KNN,raw,1,Train,2090,2463,Osmancik
KNN,raw,1,Train,2091,2464,Osmancik
KNN,raw,1,Train,2092,2465,Osmancik
KNN,raw,1,Train,2093,2466,Osmancik
KNN,raw,1,Train,2094,2467,Osmancik
KNN,raw,1,Train,2095,2468,Osmancik
KNN,raw,1,Train,2096,2469,Osmancik
KNN,raw,1,Train,2097,2470,Osmancik
KNN,raw,1,Train,2098,2471,Osmancik
KNN,raw,1,Train,2099,2472,Osmancik
KNN,raw,1,Train,2100,2473,Osmancik
KNN,raw,1,Train,2101,2474,Osmancik
KNN,raw,1,Train,2102,2475,Osmancik
KNN,raw,1,Train,2103,2476,Osmancik
KNN,raw,1,Train,2104,2477,Osmancik
KNN,raw,1,Train,2105,2478,Osmancik
KNN,raw,1,Train,2106,2479,Osmancik
KNN,raw,1,Train,2107,2480,Osmancik
KNN,raw,1,Train,2108,2481,Osmancik
KNN,raw,1,Train,2109,2482,Osmancik
KNN,raw,1,Train,2110,2483,Osmancik
KNN,raw,1,Train,2111,2484,Osmancik
KNN,raw,1,Train,2112,2485,Osmancik
KNN,raw,1,Train,2113,2486,Osmancik
KNN,raw,1,Train,2114,2487,Osmancik
KNN,raw,1,Train,2115,2488,Osmancik
KNN,raw,1,Train,2116,2489,Osmancik
KNN,raw,1,Test,373,2490,Osmancik
KNN,raw,1,Train,2117,2491,Osmancik
KNN,raw,1,Train,2118,2492,Osmancik
KNN,raw,1,Train,2119,2493,Osmancik
KNN,raw,1,Train,2120,2494,Osmancik
KNN,raw,1,Train,2121,2495,Osmancik
KNN,raw,1,Train,2122,2496,Osmancik
KNN,raw,1,Train,2123,2497,Osmancik
KNN,raw,1,Test,374,2498,Osmancik
KNN,raw,1,Train,2124,2499,Osmancik
KNN,raw,1,Train,2125,2500,Osmancik
KNN,raw,1,Train,2126,2501,Osmancik
KNN,raw,1,Train,2127,2502,Osmancik
KNN,raw,1,Train,2128,2503,Osmancik
KNN,raw,1,Train,2129,2504,Osmancik
KNN,raw,1,Train,2130,2505,Osmancik
KNN,raw,1,Train,2131,2506,Osmancik
KNN,raw,1,Train,2132,2507,Osmancik
KNN,raw,1,Train,2133,2508,Osmancik
KNN,raw,1,Train,2134,2509,Osmancik
KNN,raw,1,Train,2135,2510,Osmancik
KNN,raw,1,Train,2136,2511,Osmancik
KNN,raw,1,Test,375,2512,Osmancik
KNN,raw,1,Train,2137,2513,Osmancik
KNN,raw,1,Train,2138,2514,Osmancik
KNN,raw,1,Train,2139,2515,Osmancik
KNN,raw,1,Train,2140,2516,Osmancik
KNN,raw,1,Train,2141,2517,Osmancik
KNN,raw,1,Train,2142,2518,Osmancik
KNN,raw,1,Train,2143,2519,Osmancik
KNN,raw,1,Train,2144,2520,Osmancik
KNN,raw,1,Train,2145,2521,Osmancik
KNN,raw,1,Train,2146,2522,Osmancik
KNN,raw,1,Test,376,2523,Osmancik
KNN,raw,1,Train,2147,2524,Osmancik
KNN,raw,1,Train,2148,2525,Osmancik
KNN,raw,1,Train,2149,2526,Osmancik
KNN,raw,1,Train,2150,2527,Osmancik
KNN,raw,1,Test,377,2528,Osmancik
KNN,raw,1,Train,2151,2529,Osmancik
KNN,raw,1,Train,2152,2530,Osmancik
KNN,raw,1,Train,2153,2531,Osmancik
KNN,raw,1,Test,378,2532,Osmancik
KNN,raw,1,Train,2154,2533,Osmancik
KNN,raw,1,Test,379,2534,Osmancik
KNN,raw,1,Train,2155,2535,Osmancik
KNN,raw,1,Train,2156,2536,Osmancik
KNN,raw,1,Test,380,2537,Osmancik
KNN,raw,1,Train,2157,2538,Osmancik
KNN,raw,1,Train,2158,2539,Osmancik
KNN,raw,1,Train,2159,2540,Osmancik
KNN,raw,1,Train,2160,2541,Osmancik
KNN,raw,1,Train,2161,2542,Osmancik
KNN,raw,1,Train,2162,2543,Osmancik
KNN,raw,1,Test,381,2544,Osmancik
KNN,raw,1,Train,2163,2545,Osmancik
KNN,raw,1,Train,2164,2546,Osmancik
KNN,raw,1,Train,2165,2547,Osmancik
KNN,raw,1,Train,2166,2548,Osmancik
KNN,raw,1,Test,382,2549,Osmancik
KNN,raw,1,Train,2167,2550,Osmancik
KNN,raw,1,Train,2168,2551,Osmancik
KNN,raw,1,Train,2169,2552,Osmancik
KNN,raw,1,Train,2170,2553,Osmancik
KNN,raw,1,Train,2171,2554,Osmancik
KNN,raw,1,Train,2172,2555,Osmancik
KNN,raw,1,Train,2173,2556,Osmancik
KNN,raw,1,Train,2174,2557,Osmancik
KNN,raw,1,Test,383,2558,Osmancik
KNN,raw,1,Train,2175,2559,Osmancik
KNN,raw,1,Train,2176,2560,Osmancik
KNN,raw,1,Train,2177,2561,Osmancik
KNN,raw,1,Train,2178,2562,Osmancik
KNN,raw,1,Train,2179,2563,Osmancik
KNN,raw,1,Train,2180,2564,Osmancik
KNN,raw,1,Train,2181,2565,Osmancik
KNN,raw,1,Test,384,2566,Osmancik
KNN,raw,1,Train,2182,2567,Osmancik
KNN,raw,1,Train,2183,2568,Osmancik
KNN,raw,1,Test,385,2569,Osmancik
KNN,raw,1,Train,2184,2570,Osmancik
KNN,raw,1,Train,2185,2571,Osmancik
KNN,raw,1,Train,2186,2572,Osmancik
KNN,raw,1,Train,2187,2573,Osmancik
KNN,raw,1,Test,386,2574,Osmancik
KNN,raw,1,Train,2188,2575,Osmancik
KNN,raw,1,Train,2189,2576,Osmancik
KNN,raw,1,Train,2190,2577,Osmancik
KNN,raw,1,Train,2191,2578,Osmancik
KNN,raw,1,Train,2192,2579,Osmancik
KNN,raw,1,Train,2193,2580,Osmancik
KNN,raw,1,Train,2194,2581,Osmancik
KNN,raw,1,Train,2195,2582,Osmancik
KNN,raw,1,Train,2196,2583,Osmancik
KNN,raw,1,Train,2197,2584,Osmancik
KNN,raw,1,Train,2198,2585,Osmancik
KNN,raw,1,Train,2199,2586,Osmancik
KNN,raw,1,Train,2200,2587,Osmancik
KNN,raw,1,Test,387,2588,Osmancik
KNN,raw,1,Train,2201,2589,Osmancik
KNN,raw,1,Train,2202,2590,Osmancik
KNN,raw,1,Train,2203,2591,Osmancik
KNN,raw,1,Train,2204,2592,Osmancik
KNN,raw,1,Train,2205,2593,Osmancik
KNN,raw,1,Train,2206,2594,Osmancik
KNN,raw,1,Train,2207,2595,Osmancik
KNN,raw,1,Train,2208,2596,Osmancik
KNN,raw,1,Train,2209,2597,Osmancik
KNN,raw,1,Train,2210,2598,Osmancik
KNN,raw,1,Train,2211,2599,Osmancik
KNN,raw,1,Train,2212,2600,Osmancik
KNN,raw,1,Train,2213,2601,Osmancik
KNN,raw,1,Train,2214,2602,Osmancik
KNN,raw,1,Test,388,2603,Osmancik
KNN,raw,1,Train,2215,2604,Osmancik
KNN,raw,1,Train,2216,2605,Osmancik
KNN,raw,1,Train,2217,2606,Osmancik
KNN,raw,1,Train,2218,2607,Osmancik
KNN,raw,1,Train,2219,2608,Osmancik
KNN,raw,1,Train,2220,2609,Osmancik
KNN,raw,1,Train,2221,2610,Osmancik
KNN,raw,1,Train,2222,2611,Osmancik
KNN,raw,1,Train,2223,2612,Osmancik
KNN,raw,1,Train,2224,2613,Osmancik
KNN,raw,1,Train,2225,2614,Osmancik
KNN,raw,1,Train,2226,2615,Osmancik
KNN,raw,1,Train,2227,2616,Osmancik
KNN,raw,1,Train,2228,2617,Osmancik
KNN,raw,1,Train,2229,2618,Osmancik
KNN,raw,1,Train,2230,2619,Osmancik
KNN,raw,1,Test,389,2620,Osmancik
KNN,raw,1,Test,390,2621,Osmancik
