Algorithm,Preprocessing,Split,Type,SampleIndex,OriginalIndex,Features,Class
DecisionTree,normalized,80-20,Train,2,2,0.09375;0.5625;0;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,3,3,0.0625;0.5;0.0377358490566038;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,4,4,0.1875;0.8125;0.0188679245283019;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,5,5,0.3125;1;0.0754716981132075;0.125,setosa
DecisionTree,normalized,80-20,Train,6,6,0.0625;0.6875;0.0188679245283019;0.0833333333333333,setosa
DecisionTree,normalized,80-20,Train,7,7,0.1875;0.6875;0.0377358490566038;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,8,8,0;0.375;0.0188679245283019;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,9,9,0.15625;0.5;0.0377358490566038;0,setosa
DecisionTree,normalized,80-20,Train,10,10,0.8125;0.5625;0.6415094339622642;0.5416666666666667,versicolor
DecisionTree,normalized,80-20,Train,11,11,0.625;0.5625;0.6037735849056604;0.5833333333333333,versicolor
DecisionTree,normalized,80-20,Train,12,12,0.78125;0.5;0.6792452830188679;0.5833333333333333,versicolor
DecisionTree,normalized,80-20,Train,13,13,0.34375;0;0.5094339622641509;0.5,versicolor
DecisionTree,normalized,80-20,Train,14,14,0.65625;0.3125;0.6226415094339623;0.5833333333333333,versicolor
DecisionTree,normalized,80-20,Train,15,15,0.40625;0.3125;0.6037735849056604;0.5,versicolor
DecisionTree,normalized,80-20,Train,16,16,0.59375;0.625;0.6415094339622642;0.625,versicolor
DecisionTree,normalized,80-20,Train,17,17,0.15625;0.0625;0.3773584905660377;0.375,versicolor
DecisionTree,normalized,80-20,Train,18,18,0.6875;0.375;0.6226415094339623;0.5,versicolor
DecisionTree,normalized,80-20,Train,19,19,0.25;0.25;0.4905660377358491;0.5416666666666667,versicolor
DecisionTree,normalized,80-20,Train,20,20,0.59375;0.625;0.8867924528301887;1,virginica
DecisionTree,normalized,80-20,Train,21,21,0.4375;0.25;0.7169811320754717;0.75,virginica
DecisionTree,normalized,80-20,Train,22,22,0.84375;0.4375;0.8679245283018868;0.8333333333333333,virginica
DecisionTree,normalized,80-20,Train,23,23,0.59375;0.375;0.8113207547169811;0.7083333333333333,virginica
DecisionTree,normalized,80-20,Test,0,24,0.65625;0.4375;0.8490566037735849;0.875,virginica
DecisionTree,normalized,80-20,Test,1,25,1;0.4375;1;0.8333333333333333,virginica
DecisionTree,normalized,80-20,Test,2,26,0.15625;0.125;0.6037735849056604;0.6666666666666667,virginica
DecisionTree,normalized,80-20,Test,3,27,0.90625;0.375;0.9433962264150943;0.7083333333333333,virginica
DecisionTree,normalized,80-20,Test,4,28,0.71875;0.125;0.8490566037735849;0.7083333333333333,virginica
DecisionTree,normalized,80-20,Test,5,29,0.875;0.8125;0.9056603773584906;1,virginica
DecisionTree,normalized,80-20,Train,0,0,0.21875;0.75;0.0188679245283019;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,1,1,0.15625;0.4375;0.0188679245283019;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,2,2,0.09375;0.5625;0;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,3,3,0.0625;0.5;0.0377358490566038;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,4,4,0.1875;0.8125;0.0188679245283019;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,5,5,0.3125;1;0.0754716981132075;0.125,setosa
DecisionTree,normalized,80-20,Train,6,6,0.0625;0.6875;0.0188679245283019;0.0833333333333333,setosa
DecisionTree,normalized,80-20,Train,7,7,0.1875;0.6875;0.0377358490566038;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,8,8,0;0.375;0.0188679245283019;0.0416666666666667,setosa
DecisionTree,normalized,80-20,Train,9,9,0.15625;0.5;0.0377358490566038;0,setosa
DecisionTree,normalized,80-20,Train,10,10,0.8125;0.5625;0.6415094339622642;0.5416666666666667,versicolor
DecisionTree,normalized,80-20,Train,11,11,0.625;0.5625;0.6037735849056604;0.5833333333333333,versicolor
DecisionTree,normalized,80-20,Train,12,12,0.78125;0.5;0.6792452830188679;0.5833333333333333,versicolor
DecisionTree,normalized,80-20,Train,13,13,0.34375;0;0.5094339622641509;0.5,versicolor
DecisionTree,normalized,80-20,Train,14,14,0.65625;0.3125;0.6226415094339623;0.5833333333333333,versicolor
DecisionTree,normalized,80-20,Train,15,15,0.40625;0.3125;0.6037735849056604;0.5,versicolor
DecisionTree,normalized,80-20,Train,16,16,0.59375;0.625;0.6415094339622642;0.625,versicolor
DecisionTree,normalized,80-20,Train,17,17,0.15625;0.0625;0.3773584905660377;0.375,versicolor
DecisionTree,normalized,80-20,Train,18,18,0.6875;0.375;0.6226415094339623;0.5,versicolor
DecisionTree,normalized,80-20,Train,19,19,0.25;0.25;0.4905660377358491;0.5416666666666667,versicolor
DecisionTree,normalized,80-20,Train,20,20,0.59375;0.625;0.8867924528301887;1,virginica
DecisionTree,normalized,80-20,Train,21,21,0.4375;0.25;0.7169811320754717;0.75,virginica
DecisionTree,normalized,80-20,Train,22,22,0.84375;0.4375;0.8679245283018868;0.8333333333333333,virginica
DecisionTree,normalized,80-20,Train,23,23,0.59375;0.375;0.8113207547169811;0.7083333333333333,virginica
DecisionTree,normalized,80-20,Test,0,24,0.65625;0.4375;0.8490566037735849;0.875,virginica
DecisionTree,normalized,80-20,Test,1,25,1;0.4375;1;0.8333333333333333,virginica
DecisionTree,normalized,80-20,Test,2,26,0.15625;0.125;0.6037735849056604;0.6666666666666667,virginica
DecisionTree,normalized,80-20,Test,3,27,0.90625;0.375;0.9433962264150943;0.7083333333333333,virginica
DecisionTree,normalized,80-20,Test,4,28,0.71875;0.125;0.8490566037735849;0.7083333333333333,virginica
DecisionTree,normalized,80-20,Test,5,29,0.875;0.8125;0.9056603773584906;1,virginica
RandomForest,normalized,80-20,Train,0,0,0.21875;0.75;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,1,1,0.15625;0.4375;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,2,2,0.09375;0.5625;0;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,3,3,0.0625;0.5;0.0377358490566038;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,4,4,0.1875;0.8125;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,5,5,0.3125;1;0.0754716981132075;0.125,setosa
RandomForest,normalized,80-20,Train,6,6,0.0625;0.6875;0.0188679245283019;0.0833333333333333,setosa
RandomForest,normalized,80-20,Train,7,7,0.1875;0.6875;0.0377358490566038;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,8,8,0;0.375;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,9,9,0.15625;0.5;0.0377358490566038;0,setosa
RandomForest,normalized,80-20,Train,10,10,0.8125;0.5625;0.6415094339622642;0.5416666666666667,versicolor
RandomForest,normalized,80-20,Train,11,11,0.625;0.5625;0.6037735849056604;0.5833333333333333,versicolor
RandomForest,normalized,80-20,Train,12,12,0.78125;0.5;0.6792452830188679;0.5833333333333333,versicolor
RandomForest,normalized,80-20,Train,13,13,0.34375;0;0.5094339622641509;0.5,versicolor
RandomForest,normalized,80-20,Train,14,14,0.65625;0.3125;0.6226415094339623;0.5833333333333333,versicolor
RandomForest,normalized,80-20,Train,15,15,0.40625;0.3125;0.6037735849056604;0.5,versicolor
RandomForest,normalized,80-20,Train,16,16,0.59375;0.625;0.6415094339622642;0.625,versicolor
RandomForest,normalized,80-20,Train,17,17,0.15625;0.0625;0.3773584905660377;0.375,versicolor
RandomForest,normalized,80-20,Train,18,18,0.6875;0.375;0.6226415094339623;0.5,versicolor
RandomForest,normalized,80-20,Train,19,19,0.25;0.25;0.4905660377358491;0.5416666666666667,versicolor
RandomForest,normalized,80-20,Train,20,20,0.59375;0.625;0.8867924528301887;1,virginica
RandomForest,normalized,80-20,Train,21,21,0.4375;0.25;0.7169811320754717;0.75,virginica
RandomForest,normalized,80-20,Train,22,22,0.84375;0.4375;0.8679245283018868;0.8333333333333333,virginica
RandomForest,normalized,80-20,Train,23,23,0.59375;0.375;0.8113207547169811;0.7083333333333333,virginica
RandomForest,normalized,80-20,Test,0,24,0.65625;0.4375;0.8490566037735849;0.875,virginica
RandomForest,normalized,80-20,Test,1,25,1;0.4375;1;0.8333333333333333,virginica
RandomForest,normalized,80-20,Test,2,26,0.15625;0.125;0.6037735849056604;0.6666666666666667,virginica
RandomForest,normalized,80-20,Test,3,27,0.90625;0.375;0.9433962264150943;0.7083333333333333,virginica
RandomForest,normalized,80-20,Test,4,28,0.71875;0.125;0.8490566037735849;0.7083333333333333,virginica
RandomForest,normalized,80-20,Test,5,29,0.875;0.8125;0.9056603773584906;1,virginica
RandomForest,normalized,80-20,Train,0,0,0.21875;0.75;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,1,1,0.15625;0.4375;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,2,2,0.09375;0.5625;0;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,3,3,0.0625;0.5;0.0377358490566038;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,4,4,0.1875;0.8125;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,5,5,0.3125;1;0.0754716981132075;0.125,setosa
RandomForest,normalized,80-20,Train,6,6,0.0625;0.6875;0.0188679245283019;0.0833333333333333,setosa
RandomForest,normalized,80-20,Train,7,7,0.1875;0.6875;0.0377358490566038;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,8,8,0;0.375;0.0188679245283019;0.0416666666666667,setosa
RandomForest,normalized,80-20,Train,9,9,0.15625;0.5;0.0377358490566038;0,setosa
RandomForest,normalized,80-20,Train,10,10,0.8125;0.5625;0.6415094339622642;0.5416666666666667,versicolor
RandomForest,normalized,80-20,Train,11,11,0.625;0.5625;0.6037735849056604;0.5833333333333333,versicolor
RandomForest,normalized,80-20,Train,12,12,0.78125;0.5;0.6792452830188679;0.5833333333333333,versicolor
RandomForest,normalized,80-20,Train,13,13,0.34375;0;0.5094339622641509;0.5,versicolor
RandomForest,normalized,80-20,Train,14,14,0.65625;0.3125;0.6226415094339623;0.5833333333333333,versicolor
RandomForest,normalized,80-20,Train,15,15,0.40625;0.3125;0.6037735849056604;0.5,versicolor
RandomForest,normalized,80-20,Train,16,16,0.59375;0.625;0.6415094339622642;0.625,versicolor
RandomForest,normalized,80-20,Train,17,17,0.15625;0.0625;0.3773584905660377;0.375,versicolor
RandomForest,normalized,80-20,Train,18,18,0.6875;0.375;0.6226415094339623;0.5,versicolor
RandomForest,normalized,80-20,Train,19,19,0.25;0.25;0.4905660377358491;0.5416666666666667,versicolor
RandomForest,normalized,80-20,Train,20,20,0.59375;0.625;0.8867924528301887;1,virginica
RandomForest,normalized,80-20,Train,21,21,0.4375;0.25;0.7169811320754717;0.75,virginica
RandomForest,normalized,80-20,Train,22,22,0.84375;0.4375;0.8679245283018868;0.8333333333333333,virginica
RandomForest,normalized,80-20,Train,23,23,0.59375;0.375;0.8113207547169811;0.7083333333333333,virginica
RandomForest,normalized,80-20,Test,0,24,0.65625;0.4375;0.8490566037735849;0.875,virginica
RandomForest,normalized,80-20,Test,1,25,1;0.4375;1;0.8333333333333333,virginica
RandomForest,normalized,80-20,Test,2,26,0.15625;0.125;0.6037735849056604;0.6666666666666667,virginica
RandomForest,normalized,80-20,Test,3,27,0.90625;0.375;0.9433962264150943;0.7083333333333333,virginica
RandomForest,normalized,80-20,Test,4,28,0.71875;0.125;0.8490566037735849;0.7083333333333333,virginica
RandomForest,normalized,80-20,Test,5,29,0.875;0.8125;0.9056603773584906;1,virginica
NaiveBayes,normalized,80-20,Train,0,0,0.21875;0.75;0.0188679245283019;0.0416666666666667,setosa
NaiveBayes,normalized,80-20,Train,1,1,0.15625;0.4375;0.0188679245283019;0.0416666666666667,setosa
NaiveBayes,normalized,80-20,Train,2,2,0.09375;0.5625;0;0.0416666666666667,setosa
NaiveBayes,normalized,80-20,Train,3,3,0.0625;0.5;0.0377358490566038;0.0416666666666667,setosa
NaiveBayes,normalized,80-20,Train,4,4,0.1875;0.8125;0.0188679245283019;0.0416666666666667,setosa
NaiveBayes,normalized,80-20,Train,5,5,0.3125;1;0.0754716981132075;0.125,setosa
NaiveBayes,normalized,80-20,Train,6,6,0.0625;0.6875;0.0188679245283019;0.0833333333333333,setosa
NaiveBayes,normalized,80-20,Train,7,7,0.1875;0.6875;0.0377358490566038;0.0416666666666667,setosa
NaiveBayes,normalized,80-20,Train,8,8,0;0.375;0.0188679245283019;0.0416666666666667,setosa
NaiveBayes,normalized,80-20,Train,9,9,0.15625;0.5;0.0377358490566038;0,setosa
NaiveBayes,normalized,80-20,Train,10,10,0.8125;0.5625;0.6415094339622642;0.5416666666666667,versicolor
NaiveBayes,normalized,80-20,Train,11,11,0.625;0.5625;0.6037735849056604;0.5833333333333333,versicolor
NaiveBayes,normalized,80-20,Train,12,12,0.78125;0.5;0.6792452830188679;0.5833333333333333,versicolor
NaiveBayes,normalized,80-20,Train,13,13,0.34375;0;0.5094339622641509;0.5,versicolor
NaiveBayes,normalized,80-20,Train,14,14,0.65625;0.3125;0.6226415094339623;0.5833333333333333,versicolor
NaiveBayes,normalized,80-20,Train,15,15,0.40625;0.3125;0.6037735849056604;0.5,versicolor
NaiveBayes,normalized,80-20,Train,16,16,0.59375;0.625;0.6415094339622642;0.625,versicolor
NaiveBayes,normalized,80-20,Train,17,17,0.15625;0.0625;0.3773584905660377;0.375,versicolor
NaiveBayes,normalized,80-20,Train,18,18,0.6875;0.375;0.6226415094339623;0.5,versicolor
NaiveBayes,normalized,80-20,Train,19,19,0.25;0.25;0.4905660377358491;0.5416666666666667,versicolor
NaiveBayes,normalized,80-20,Train,20,20,0.59375;0.625;0.8867924528301887;1,virginica
NaiveBayes,normalized,80-20,Train,21,21,0.4375;0.25;0.7169811320754717;0.75,virginica
NaiveBayes,normalized,80-20,Train,22,22,0.84375;0.4375;0.8679245283018868;0.8333333333333333,virginica
NaiveBayes,normalized,80-20,Train,23,23,0.59375;0.375;0.8113207547169811;0.7083333333333333,virginica
NaiveBayes,normalized,80-20,Test,0,24,0.65625;0.4375;0.8490566037735849;0.875,virginica
NaiveBayes,normalized,80-20,Test,1,25,1;0.4375;1;0.8333333333333333,virginica
NaiveBayes,normalized,80-20,Test,2,26,0.15625;0.125;0.6037735849056604;0.6666666666666667,virginica
NaiveBayes,normalized,80-20,Test,3,27,0.90625;0.375;0.9433962264150943;0.7083333333333333,virginica
NaiveBayes,normalized,80-20,Test,4,28,0.71875;0.125;0.8490566037735849;0.7083333333333333,virginica
NaiveBayes,normalized,80-20,Test,5,29,0.875;0.8125;0.9056603773584906;1,virginica
KNN,standardized,80-20,Train,0,0,-0.7842152963605523;1.2547528688569562;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,1,1,-0.9952149276683242;-0.1091089451179962;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,2,2,-1.2062145589760961;0.4364357804719848;-1.3857565522199522;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,3,3,-1.3117143746299821;0.1636634176769943;-1.2776351047125437;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,4,4,-0.8897151120144382;1.5275252316519467;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,5,5,-0.4677158493988944;2.3458423200369181;-1.1695136572051352;-1.0484179831232571,setosa
KNN,standardized,80-20,Train,6,6,-1.3117143746299821;0.9819805060619657;-1.3316958284662479;-1.1773218335072641,setosa
KNN,standardized,80-20,Train,7,7,-0.8897151120144382;0.9819805060619657;-1.2776351047125437;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,8,8,-1.522714005937754;-0.3818813079129867;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,9,9,-0.9952149276683242;0.1636634176769943;-1.2776351047125437;-1.4351295342752781,setosa
KNN,standardized,80-20,Train,10,10,1.220281201063281;0.4364357804719848;0.4523080554059922;0.2406205207168131,versicolor
KNN,standardized,80-20,Train,11,11,0.5872823071399652;0.4364357804719848;0.3441866078985837;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,12,12,1.114781385409395;0.1636634176769943;0.5604295029134007;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,13,13,-0.3622160337450084;-2.0185154846829295;0.0738829891300625;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,14,14,0.6927821227938512;-0.6546536707079771;0.398247331652288;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,15,15,-0.1512164024372365;-0.6546536707079771;0.3441866078985837;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,16,16,0.4817824914860793;0.7092081432669752;0.4523080554059922;0.4984282214848272,versicolor
KNN,standardized,80-20,Train,17,17,-0.9952149276683242;-1.7457431218879391;-0.3045420771458672;-0.2749948808192149,versicolor
KNN,standardized,80-20,Train,18,18,0.7982819384477371;-0.3818813079129867;0.398247331652288;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,19,19,-0.6787154807066663;-0.9274260335029676;0.0198222653763582;0.2406205207168131,versicolor
KNN,standardized,80-20,Train,20,20,0.4817824914860793;0.7092081432669752;1.1550974642041474;1.6585628749408904,virginica
KNN,standardized,80-20,Train,21,21,-0.0457165867833505;-0.9274260335029676;0.6685509504208092;0.8851397726368483,virginica
KNN,standardized,80-20,Train,22,22,1.3257810167171669;-0.1091089451179962;1.1010367404504432;1.1429474734048623,virginica
KNN,standardized,80-20,Train,23,23,0.4817824914860793;-0.3818813079129867;0.9388545691893304;0.7562359222528412,virginica
KNN,standardized,80-20,Test,0,24,0.6927821227938512;-0.1091089451179962;1.0469760166967389;1.2718513237888693,virginica
KNN,standardized,80-20,Test,1,25,1.8532800949865967;-0.1091089451179962;1.4794618067263729;1.1429474734048623,virginica
KNN,standardized,80-20,Test,2,26,-0.9952149276683242;-1.4729707590929486;0.3441866078985837;0.6273320718688342,virginica
KNN,standardized,80-20,Test,3,27,1.5367806480249389;-0.3818813079129867;1.3172796354652602;0.7562359222528412,virginica
KNN,standardized,80-20,Test,4,28,0.9037817541016231;-1.4729707590929486;1.0469760166967389;0.7562359222528412,virginica
KNN,standardized,80-20,Test,5,29,1.4312808323710529;1.5275252316519467;1.2091581879578517;1.6585628749408904,virginica
KNN,standardized,80-20,Train,0,0,-0.7842152963605523;1.2547528688569562;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,1,1,-0.9952149276683242;-0.1091089451179962;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,2,2,-1.2062145589760961;0.4364357804719848;-1.3857565522199522;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,3,3,-1.3117143746299821;0.1636634176769943;-1.2776351047125437;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,4,4,-0.8897151120144382;1.5275252316519467;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,5,5,-0.4677158493988944;2.3458423200369181;-1.1695136572051352;-1.0484179831232571,setosa
KNN,standardized,80-20,Train,6,6,-1.3117143746299821;0.9819805060619657;-1.3316958284662479;-1.1773218335072641,setosa
KNN,standardized,80-20,Train,7,7,-0.8897151120144382;0.9819805060619657;-1.2776351047125437;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,8,8,-1.522714005937754;-0.3818813079129867;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,9,9,-0.9952149276683242;0.1636634176769943;-1.2776351047125437;-1.4351295342752781,setosa
KNN,standardized,80-20,Train,10,10,1.220281201063281;0.4364357804719848;0.4523080554059922;0.2406205207168131,versicolor
KNN,standardized,80-20,Train,11,11,0.5872823071399652;0.4364357804719848;0.3441866078985837;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,12,12,1.114781385409395;0.1636634176769943;0.5604295029134007;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,13,13,-0.3622160337450084;-2.0185154846829295;0.0738829891300625;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,14,14,0.6927821227938512;-0.6546536707079771;0.398247331652288;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,15,15,-0.1512164024372365;-0.6546536707079771;0.3441866078985837;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,16,16,0.4817824914860793;0.7092081432669752;0.4523080554059922;0.4984282214848272,versicolor
KNN,standardized,80-20,Train,17,17,-0.9952149276683242;-1.7457431218879391;-0.3045420771458672;-0.2749948808192149,versicolor
KNN,standardized,80-20,Train,18,18,0.7982819384477371;-0.3818813079129867;0.398247331652288;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,19,19,-0.6787154807066663;-0.9274260335029676;0.0198222653763582;0.2406205207168131,versicolor
KNN,standardized,80-20,Train,20,20,0.4817824914860793;0.7092081432669752;1.1550974642041474;1.6585628749408904,virginica
KNN,standardized,80-20,Train,21,21,-0.0457165867833505;-0.9274260335029676;0.6685509504208092;0.8851397726368483,virginica
KNN,standardized,80-20,Train,22,22,1.3257810167171669;-0.1091089451179962;1.1010367404504432;1.1429474734048623,virginica
KNN,standardized,80-20,Train,23,23,0.4817824914860793;-0.3818813079129867;0.9388545691893304;0.7562359222528412,virginica
KNN,standardized,80-20,Test,0,24,0.6927821227938512;-0.1091089451179962;1.0469760166967389;1.2718513237888693,virginica
KNN,standardized,80-20,Test,1,25,1.8532800949865967;-0.1091089451179962;1.4794618067263729;1.1429474734048623,virginica
KNN,standardized,80-20,Test,2,26,-0.9952149276683242;-1.4729707590929486;0.3441866078985837;0.6273320718688342,virginica
KNN,standardized,80-20,Test,3,27,1.5367806480249389;-0.3818813079129867;1.3172796354652602;0.7562359222528412,virginica
KNN,standardized,80-20,Test,4,28,0.9037817541016231;-1.4729707590929486;1.0469760166967389;0.7562359222528412,virginica
KNN,standardized,80-20,Test,5,29,1.4312808323710529;1.5275252316519467;1.2091581879578517;1.6585628749408904,virginica
KNN,standardized,80-20,Train,0,0,-0.7842152963605523;1.2547528688569562;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,1,1,-0.9952149276683242;-0.1091089451179962;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,2,2,-1.2062145589760961;0.4364357804719848;-1.3857565522199522;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,3,3,-1.3117143746299821;0.1636634176769943;-1.2776351047125437;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,4,4,-0.8897151120144382;1.5275252316519467;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,5,5,-0.4677158493988944;2.3458423200369181;-1.1695136572051352;-1.0484179831232571,setosa
KNN,standardized,80-20,Train,6,6,-1.3117143746299821;0.9819805060619657;-1.3316958284662479;-1.1773218335072641,setosa
KNN,standardized,80-20,Train,7,7,-0.8897151120144382;0.9819805060619657;-1.2776351047125437;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,8,8,-1.522714005937754;-0.3818813079129867;-1.3316958284662479;-1.3062256838912711,setosa
KNN,standardized,80-20,Train,9,9,-0.9952149276683242;0.1636634176769943;-1.2776351047125437;-1.4351295342752781,setosa
KNN,standardized,80-20,Train,10,10,1.220281201063281;0.4364357804719848;0.4523080554059922;0.2406205207168131,versicolor
KNN,standardized,80-20,Train,11,11,0.5872823071399652;0.4364357804719848;0.3441866078985837;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,12,12,1.114781385409395;0.1636634176769943;0.5604295029134007;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,13,13,-0.3622160337450084;-2.0185154846829295;0.0738829891300625;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,14,14,0.6927821227938512;-0.6546536707079771;0.398247331652288;0.3695243711008202,versicolor
KNN,standardized,80-20,Train,15,15,-0.1512164024372365;-0.6546536707079771;0.3441866078985837;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,16,16,0.4817824914860793;0.7092081432669752;0.4523080554059922;0.4984282214848272,versicolor
KNN,standardized,80-20,Train,17,17,-0.9952149276683242;-1.7457431218879391;-0.3045420771458672;-0.2749948808192149,versicolor
KNN,standardized,80-20,Train,18,18,0.7982819384477371;-0.3818813079129867;0.398247331652288;0.1117166703328061,versicolor
KNN,standardized,80-20,Train,19,19,-0.6787154807066663;-0.9274260335029676;0.0198222653763582;0.2406205207168131,versicolor
KNN,standardized,80-20,Train,20,20,0.4817824914860793;0.7092081432669752;1.1550974642041474;1.6585628749408904,virginica
KNN,standardized,80-20,Train,21,21,-0.0457165867833505;-0.9274260335029676;0.6685509504208092;0.8851397726368483,virginica
KNN,standardized,80-20,Train,22,22,1.3257810167171669;-0.1091089451179962;1.1010367404504432;1.1429474734048623,virginica
KNN,standardized,80-20,Train,23,23,0.4817824914860793;-0.3818813079129867;0.9388545691893304;0.7562359222528412,virginica
KNN,standardized,80-20,Test,0,24,0.6927821227938512;-0.1091089451179962;1.0469760166967389;1.2718513237888693,virginica
KNN,standardized,80-20,Test,1,25,1.8532800949865967;-0.1091089451179962;1.4794618067263729;1.1429474734048623,virginica
KNN,standardized,80-20,Test,2,26,-0.9952149276683242;-1.4729707590929486;0.3441866078985837;0.6273320718688342,virginica
KNN,standardized,80-20,Test,3,27,1.5367806480249389;-0.3818813079129867;1.3172796354652602;0.7562359222528412,virginica
KNN,standardized,80-20,Test,4,28,0.9037817541016231;-1.4729707590929486;1.0469760166967389;0.7562359222528412,virginica
KNN,standardized,80-20,Test,5,29,1.4312808323710529;1.5275252316519467;1.2091581879578517;1.6585628749408904,virginica
DecisionTree,standardized,80-20,Train,0,0,-0.7842152963605523;1.2547528688569562;-1.3316958284662479;-1.3062256838912711,setosa
DecisionTree,standardized,80-20,Train,1,1,-0.9952149276683242;-0.1091089451179962;-1.3316958284662479;-1.3062256838912711,setosa
DecisionTree,standardized,80-20,Train,2,2,-1.2062145589760961;0.4364357804719848;-1.3857565522199522;-1.3062256838912711,setosa
DecisionTree,standardized,80-20,Train,3,3,-1.3117143746299821;0.1636634176769943;-1.2776351047125437;-1.3062256838912711,setosa
DecisionTree,standardized,80-20,Train,4,4,-0.8897151120144382;1.5275252316519467;-1.3316958284662479;-1.3062256838912711,setosa
DecisionTree,standardized,80-20,Train,5,5,-0.4677158493988944;2.3458423200369181;-1.1695136572051352;-1.0484179831232571,setosa
DecisionTree,standardized,80-20,Train,6,6,-1.3117143746299821;0.9819805060619657;-1.3316958284662479;-1.1773218335072641,setosa
DecisionTree,standardized,80-20,Train,7,7,-0.8897151120144382;0.9819805060619657;-1.2776351047125437;-1.3062256838912711,setosa
DecisionTree,standardized,80-20,Train,8,8,-1.522714005937754;-0.3818813079129867;-1.3316958284662479;-1.3062256838912711,setosa
DecisionTree,standardized,80-20,Train,9,9,-0.9952149276683242;0.1636634176769943;-1.2776351047125437;-1.4351295342752781,setosa
DecisionTree,standardized,80-20,Train,10,10,1.220281201063281;0.4364357804719848;0.4523080554059922;0.2406205207168131,versicolor
DecisionTree,standardized,80-20,Train,11,11,0.5872823071399652;0.4364357804719848;0.3441866078985837;0.3695243711008202,versicolor
DecisionTree,standardized,80-20,Train,12,12,1.114781385409395;0.1636634176769943;0.5604295029134007;0.3695243711008202,versicolor
DecisionTree,standardized,80-20,Train,13,13,-0.3622160337450084;-2.0185154846829295;0.0738829891300625;0.1117166703328061,versicolor
DecisionTree,standardized,80-20,Train,14,14,0.6927821227938512;-0.6546536707079771;0.398247331652288;0.3695243711008202,versicolor
