Algorithm,Preprocessing,Split,SampleIndex,OriginalIndex,Features,ActualClass,PredictedClass,Correct,Confidence
KNN,normalized,80-20,10,130,0.8611111111111111;0.3333333333333333;0.8644067796610169;0.75,virginica,virginica,1,1.0000
KNN,normalized,80-20,11,131,1;0.75;0.9152542372881356;0.7916666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,12,132,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.875,virginica,virginica,1,1.0000
KNN,normalized,80-20,13,133,0.5555555555555556;0.3333333333333333;0.6949152542372881;0.5833333333333333,virginica,versicolor,0,1.0000
KNN,normalized,80-20,14,134,0.5;0.25;0.7796610169491525;0.5416666666666667,virginica,versicolor,0,0.8000
KNN,normalized,80-20,15,135,0.9444444444444444;0.4166666666666667;0.8644067796610169;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,16,136,0.5555555555555556;0.5833333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
KNN,normalized,80-20,17,137,0.5833333333333333;0.4583333333333333;0.7627118644067797;0.7083333333333333,virginica,virginica,1,0.8000
KNN,normalized,80-20,18,138,0.4722222222222222;0.4166666666666667;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.8000
KNN,normalized,80-20,19,139,0.7222222222222222;0.4583333333333333;0.7457627118644068;0.8333333333333333,virginica,virginica,1,1.0000
KNN,normalized,80-20,20,140,0.6666666666666667;0.4583333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
KNN,normalized,80-20,21,141,0.7222222222222222;0.4583333333333333;0.6949152542372881;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,22,142,0.4166666666666667;0.2916666666666667;0.6949152542372881;0.75,virginica,virginica,1,0.8000
KNN,normalized,80-20,23,143,0.6944444444444444;0.5;0.8305084745762712;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,24,144,0.6666666666666667;0.5416666666666667;0.7966101694915254;1,virginica,virginica,1,1.0000
KNN,normalized,80-20,25,145,0.6666666666666667;0.4166666666666667;0.711864406779661;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,26,146,0.5555555555555556;0.2083333333333333;0.6779661016949153;0.75,virginica,virginica,1,0.6000
KNN,normalized,80-20,27,147,0.6111111111111111;0.4166666666666667;0.711864406779661;0.7916666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,28,148,0.5277777777777778;0.5833333333333333;0.7457627118644068;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,29,149,0.4444444444444444;0.4166666666666667;0.6949152542372881;0.7083333333333333,virginica,versicolor,0,0.6000
KNN,normalized,80-20,0,120,0.7222222222222222;0.5;0.7966101694915254;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,1,121,0.3611111111111111;0.3333333333333333;0.6610169491525424;0.7916666666666667,virginica,virginica,1,0.5714
KNN,normalized,80-20,2,122,0.9444444444444444;0.3333333333333333;0.9661016949152542;0.7916666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,3,123,0.5555555555555556;0.2916666666666667;0.6610169491525424;0.7083333333333333,virginica,virginica,1,0.5714
KNN,normalized,80-20,4,124,0.6666666666666667;0.5416666666666667;0.7966101694915254;0.8333333333333333,virginica,virginica,1,1.0000
KNN,normalized,80-20,5,125,0.8055555555555556;0.5;0.8474576271186441;0.7083333333333333,virginica,virginica,1,0.8571
KNN,normalized,80-20,6,126,0.5277777777777778;0.3333333333333333;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.5714
KNN,normalized,80-20,7,127,0.5;0.4166666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,0.7143
KNN,normalized,80-20,8,128,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.8333333333333333,virginica,virginica,1,1.0000
KNN,normalized,80-20,9,129,0.8055555555555556;0.4166666666666667;0.8135593220338983;0.625,virginica,virginica,1,0.5714
KNN,normalized,80-20,10,130,0.8611111111111111;0.3333333333333333;0.8644067796610169;0.75,virginica,virginica,1,1.0000
KNN,normalized,80-20,11,131,1;0.75;0.9152542372881356;0.7916666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,12,132,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.875,virginica,virginica,1,1.0000
KNN,normalized,80-20,13,133,0.5555555555555556;0.3333333333333333;0.6949152542372881;0.5833333333333333,virginica,versicolor,0,1.0000
KNN,normalized,80-20,14,134,0.5;0.25;0.7796610169491525;0.5416666666666667,virginica,versicolor,0,0.7143
KNN,normalized,80-20,15,135,0.9444444444444444;0.4166666666666667;0.8644067796610169;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,16,136,0.5555555555555556;0.5833333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
KNN,normalized,80-20,17,137,0.5833333333333333;0.4583333333333333;0.7627118644067797;0.7083333333333333,virginica,virginica,1,0.8571
KNN,normalized,80-20,18,138,0.4722222222222222;0.4166666666666667;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.8571
KNN,normalized,80-20,19,139,0.7222222222222222;0.4583333333333333;0.7457627118644068;0.8333333333333333,virginica,virginica,1,0.8571
KNN,normalized,80-20,20,140,0.6666666666666667;0.4583333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
KNN,normalized,80-20,21,141,0.7222222222222222;0.4583333333333333;0.6949152542372881;0.9166666666666667,virginica,virginica,1,0.7143
KNN,normalized,80-20,22,142,0.4166666666666667;0.2916666666666667;0.6949152542372881;0.75,virginica,virginica,1,0.7143
KNN,normalized,80-20,23,143,0.6944444444444444;0.5;0.8305084745762712;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,24,144,0.6666666666666667;0.5416666666666667;0.7966101694915254;1,virginica,virginica,1,1.0000
KNN,normalized,80-20,25,145,0.6666666666666667;0.4166666666666667;0.711864406779661;0.9166666666666667,virginica,virginica,1,0.8571
KNN,normalized,80-20,26,146,0.5555555555555556;0.2083333333333333;0.6779661016949153;0.75,virginica,virginica,1,0.7143
KNN,normalized,80-20,27,147,0.6111111111111111;0.4166666666666667;0.711864406779661;0.7916666666666667,virginica,virginica,1,0.8571
KNN,normalized,80-20,28,148,0.5277777777777778;0.5833333333333333;0.7457627118644068;0.9166666666666667,virginica,virginica,1,1.0000
KNN,normalized,80-20,29,149,0.4444444444444444;0.4166666666666667;0.6949152542372881;0.7083333333333333,virginica,versicolor,0,0.5714
DecisionTree,normalized,80-20,0,120,0.7222222222222222;0.5;0.7966101694915254;0.9166666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,1,121,0.3611111111111111;0.3333333333333333;0.6610169491525424;0.7916666666666667,virginica,versicolor,0,0.0000
DecisionTree,normalized,80-20,2,122,0.9444444444444444;0.3333333333333333;0.9661016949152542;0.7916666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,3,123,0.5555555555555556;0.2916666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,0.0000
DecisionTree,normalized,80-20,4,124,0.6666666666666667;0.5416666666666667;0.7966101694915254;0.8333333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,5,125,0.8055555555555556;0.5;0.8474576271186441;0.7083333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,6,126,0.5277777777777778;0.3333333333333333;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.0000
DecisionTree,normalized,80-20,7,127,0.5;0.4166666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,0.0000
DecisionTree,normalized,80-20,8,128,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.8333333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,9,129,0.8055555555555556;0.4166666666666667;0.8135593220338983;0.625,virginica,versicolor,0,0.0000
DecisionTree,normalized,80-20,10,130,0.8611111111111111;0.3333333333333333;0.8644067796610169;0.75,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,11,131,1;0.75;0.9152542372881356;0.7916666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,12,132,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.875,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,13,133,0.5555555555555556;0.3333333333333333;0.6949152542372881;0.5833333333333333,virginica,versicolor,0,0.0000
DecisionTree,normalized,80-20,14,134,0.5;0.25;0.7796610169491525;0.5416666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,15,135,0.9444444444444444;0.4166666666666667;0.8644067796610169;0.9166666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,16,136,0.5555555555555556;0.5833333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,17,137,0.5833333333333333;0.4583333333333333;0.7627118644067797;0.7083333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,18,138,0.4722222222222222;0.4166666666666667;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.0000
DecisionTree,normalized,80-20,19,139,0.7222222222222222;0.4583333333333333;0.7457627118644068;0.8333333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,20,140,0.6666666666666667;0.4583333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,21,141,0.7222222222222222;0.4583333333333333;0.6949152542372881;0.9166666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,22,142,0.4166666666666667;0.2916666666666667;0.6949152542372881;0.75,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,23,143,0.6944444444444444;0.5;0.8305084745762712;0.9166666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,24,144,0.6666666666666667;0.5416666666666667;0.7966101694915254;1,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,25,145,0.6666666666666667;0.4166666666666667;0.711864406779661;0.9166666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,26,146,0.5555555555555556;0.2083333333333333;0.6779661016949153;0.75,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,27,147,0.6111111111111111;0.4166666666666667;0.711864406779661;0.7916666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,28,148,0.5277777777777778;0.5833333333333333;0.7457627118644068;0.9166666666666667,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,29,149,0.4444444444444444;0.4166666666666667;0.6949152542372881;0.7083333333333333,virginica,virginica,1,0.0000
DecisionTree,normalized,80-20,0,120,0.7222222222222222;0.5;0.7966101694915254;0.9166666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,1,121,0.3611111111111111;0.3333333333333333;0.6610169491525424;0.7916666666666667,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,2,122,0.9444444444444444;0.3333333333333333;0.9661016949152542;0.7916666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,3,123,0.5555555555555556;0.2916666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,4,124,0.6666666666666667;0.5416666666666667;0.7966101694915254;0.8333333333333333,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,5,125,0.8055555555555556;0.5;0.8474576271186441;0.7083333333333333,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,6,126,0.5277777777777778;0.3333333333333333;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,7,127,0.5;0.4166666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,8,128,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.8333333333333333,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,9,129,0.8055555555555556;0.4166666666666667;0.8135593220338983;0.625,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,10,130,0.8611111111111111;0.3333333333333333;0.8644067796610169;0.75,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,11,131,1;0.75;0.9152542372881356;0.7916666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,12,132,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.875,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,13,133,0.5555555555555556;0.3333333333333333;0.6949152542372881;0.5833333333333333,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,14,134,0.5;0.25;0.7796610169491525;0.5416666666666667,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,15,135,0.9444444444444444;0.4166666666666667;0.8644067796610169;0.9166666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,16,136,0.5555555555555556;0.5833333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,17,137,0.5833333333333333;0.4583333333333333;0.7627118644067797;0.7083333333333333,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,18,138,0.4722222222222222;0.4166666666666667;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,1.0000
DecisionTree,normalized,80-20,19,139,0.7222222222222222;0.4583333333333333;0.7457627118644068;0.8333333333333333,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,20,140,0.6666666666666667;0.4583333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,21,141,0.7222222222222222;0.4583333333333333;0.6949152542372881;0.9166666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,22,142,0.4166666666666667;0.2916666666666667;0.6949152542372881;0.75,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,23,143,0.6944444444444444;0.5;0.8305084745762712;0.9166666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,24,144,0.6666666666666667;0.5416666666666667;0.7966101694915254;1,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,25,145,0.6666666666666667;0.4166666666666667;0.711864406779661;0.9166666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,26,146,0.5555555555555556;0.2083333333333333;0.6779661016949153;0.75,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,27,147,0.6111111111111111;0.4166666666666667;0.711864406779661;0.7916666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,28,148,0.5277777777777778;0.5833333333333333;0.7457627118644068;0.9166666666666667,virginica,virginica,1,1.0000
DecisionTree,normalized,80-20,29,149,0.4444444444444444;0.4166666666666667;0.6949152542372881;0.7083333333333333,virginica,virginica,1,1.0000
RandomForest,normalized,80-20,0,120,0.7222222222222222;0.5;0.7966101694915254;0.9166666666666667,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,1,121,0.3611111111111111;0.3333333333333333;0.6610169491525424;0.7916666666666667,virginica,virginica,1,0.5000
RandomForest,normalized,80-20,2,122,0.9444444444444444;0.3333333333333333;0.9661016949152542;0.7916666666666667,virginica,virginica,1,1.0000
RandomForest,normalized,80-20,3,123,0.5555555555555556;0.2916666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,0.6000
RandomForest,normalized,80-20,4,124,0.6666666666666667;0.5416666666666667;0.7966101694915254;0.8333333333333333,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,5,125,0.8055555555555556;0.5;0.8474576271186441;0.7083333333333333,virginica,virginica,1,0.8000
RandomForest,normalized,80-20,6,126,0.5277777777777778;0.3333333333333333;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.6000
RandomForest,normalized,80-20,7,127,0.5;0.4166666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,0.6000
RandomForest,normalized,80-20,8,128,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.8333333333333333,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,9,129,0.8055555555555556;0.4166666666666667;0.8135593220338983;0.625,virginica,virginica,1,0.6000
RandomForest,normalized,80-20,10,130,0.8611111111111111;0.3333333333333333;0.8644067796610169;0.75,virginica,virginica,1,1.0000
RandomForest,normalized,80-20,11,131,1;0.75;0.9152542372881356;0.7916666666666667,virginica,virginica,1,1.0000
RandomForest,normalized,80-20,12,132,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.875,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,13,133,0.5555555555555556;0.3333333333333333;0.6949152542372881;0.5833333333333333,virginica,versicolor,0,0.7000
RandomForest,normalized,80-20,14,134,0.5;0.25;0.7796610169491525;0.5416666666666667,virginica,versicolor,0,0.5000
RandomForest,normalized,80-20,15,135,0.9444444444444444;0.4166666666666667;0.8644067796610169;0.9166666666666667,virginica,virginica,1,1.0000
RandomForest,normalized,80-20,16,136,0.5555555555555556;0.5833333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,17,137,0.5833333333333333;0.4583333333333333;0.7627118644067797;0.7083333333333333,virginica,virginica,1,0.8000
RandomForest,normalized,80-20,18,138,0.4722222222222222;0.4166666666666667;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.6000
RandomForest,normalized,80-20,19,139,0.7222222222222222;0.4583333333333333;0.7457627118644068;0.8333333333333333,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,20,140,0.6666666666666667;0.4583333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,21,141,0.7222222222222222;0.4583333333333333;0.6949152542372881;0.9166666666666667,virginica,virginica,1,0.6000
RandomForest,normalized,80-20,22,142,0.4166666666666667;0.2916666666666667;0.6949152542372881;0.75,virginica,virginica,1,0.7000
RandomForest,normalized,80-20,23,143,0.6944444444444444;0.5;0.8305084745762712;0.9166666666666667,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,24,144,0.6666666666666667;0.5416666666666667;0.7966101694915254;1,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,25,145,0.6666666666666667;0.4166666666666667;0.711864406779661;0.9166666666666667,virginica,virginica,1,0.6000
RandomForest,normalized,80-20,26,146,0.5555555555555556;0.2083333333333333;0.6779661016949153;0.75,virginica,virginica,1,0.8000
RandomForest,normalized,80-20,27,147,0.6111111111111111;0.4166666666666667;0.711864406779661;0.7916666666666667,virginica,virginica,1,0.6000
RandomForest,normalized,80-20,28,148,0.5277777777777778;0.5833333333333333;0.7457627118644068;0.9166666666666667,virginica,virginica,1,0.9000
RandomForest,normalized,80-20,29,149,0.4444444444444444;0.4166666666666667;0.6949152542372881;0.7083333333333333,virginica,virginica,1,0.5000
RandomForest,normalized,80-20,0,120,0.7222222222222222;0.5;0.7966101694915254;0.9166666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,1,121,0.3611111111111111;0.3333333333333333;0.6610169491525424;0.7916666666666667,virginica,versicolor,0,0.4400
RandomForest,normalized,80-20,2,122,0.9444444444444444;0.3333333333333333;0.9661016949152542;0.7916666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,3,123,0.5555555555555556;0.2916666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,0.3800
RandomForest,normalized,80-20,4,124,0.6666666666666667;0.5416666666666667;0.7966101694915254;0.8333333333333333,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,5,125,0.8055555555555556;0.5;0.8474576271186441;0.7083333333333333,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,6,126,0.5277777777777778;0.3333333333333333;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.3600
RandomForest,normalized,80-20,7,127,0.5;0.4166666666666667;0.6610169491525424;0.7083333333333333,virginica,versicolor,0,0.3400
RandomForest,normalized,80-20,8,128,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.8333333333333333,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,9,129,0.8055555555555556;0.4166666666666667;0.8135593220338983;0.625,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,10,130,0.8611111111111111;0.3333333333333333;0.8644067796610169;0.75,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,11,131,1;0.75;0.9152542372881356;0.7916666666666667,virginica,virginica,1,0.0200
RandomForest,normalized,80-20,12,132,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.875,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,13,133,0.5555555555555556;0.3333333333333333;0.6949152542372881;0.5833333333333333,virginica,versicolor,0,0.4000
RandomForest,normalized,80-20,14,134,0.5;0.25;0.7796610169491525;0.5416666666666667,virginica,versicolor,0,0.4600
RandomForest,normalized,80-20,15,135,0.9444444444444444;0.4166666666666667;0.8644067796610169;0.9166666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,16,136,0.5555555555555556;0.5833333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,17,137,0.5833333333333333;0.4583333333333333;0.7627118644067797;0.7083333333333333,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,18,138,0.4722222222222222;0.4166666666666667;0.6440677966101695;0.7083333333333333,virginica,versicolor,0,0.3400
RandomForest,normalized,80-20,19,139,0.7222222222222222;0.4583333333333333;0.7457627118644068;0.8333333333333333,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,20,140,0.6666666666666667;0.4583333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,21,141,0.7222222222222222;0.4583333333333333;0.6949152542372881;0.9166666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,22,142,0.4166666666666667;0.2916666666666667;0.6949152542372881;0.75,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,23,143,0.6944444444444444;0.5;0.8305084745762712;0.9166666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,24,144,0.6666666666666667;0.5416666666666667;0.7966101694915254;1,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,25,145,0.6666666666666667;0.4166666666666667;0.711864406779661;0.9166666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,26,146,0.5555555555555556;0.2083333333333333;0.6779661016949153;0.75,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,27,147,0.6111111111111111;0.4166666666666667;0.711864406779661;0.7916666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,28,148,0.5277777777777778;0.5833333333333333;0.7457627118644068;0.9166666666666667,virginica,virginica,1,0.0000
RandomForest,normalized,80-20,29,149,0.4444444444444444;0.4166666666666667;0.6949152542372881;0.7083333333333333,virginica,virginica,1,0.0000
NaiveBayes,normalized,80-20,0,120,0.7222222222222222;0.5;0.7966101694915254;0.9166666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,1,121,0.3611111111111111;0.3333333333333333;0.6610169491525424;0.7916666666666667,virginica,virginica,1,0.9659
NaiveBayes,normalized,80-20,2,122,0.9444444444444444;0.3333333333333333;0.9661016949152542;0.7916666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,3,123,0.5555555555555556;0.2916666666666667;0.6610169491525424;0.7083333333333333,virginica,virginica,1,0.6728
NaiveBayes,normalized,80-20,4,124,0.6666666666666667;0.5416666666666667;0.7966101694915254;0.8333333333333333,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,5,125,0.8055555555555556;0.5;0.8474576271186441;0.7083333333333333,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,6,126,0.5277777777777778;0.3333333333333333;0.6440677966101695;0.7083333333333333,virginica,virginica,1,0.5399
NaiveBayes,normalized,80-20,7,127,0.5;0.4166666666666667;0.6610169491525424;0.7083333333333333,virginica,virginica,1,0.6844
NaiveBayes,normalized,80-20,8,128,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.8333333333333333,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,9,129,0.8055555555555556;0.4166666666666667;0.8135593220338983;0.625,virginica,virginica,1,0.9973
NaiveBayes,normalized,80-20,10,130,0.8611111111111111;0.3333333333333333;0.8644067796610169;0.75,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,11,131,1;0.75;0.9152542372881356;0.7916666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,12,132,0.5833333333333333;0.3333333333333333;0.7796610169491525;0.875,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,13,133,0.5555555555555556;0.3333333333333333;0.6949152542372881;0.5833333333333333,virginica,versicolor,0,0.9132
NaiveBayes,normalized,80-20,14,134,0.5;0.25;0.7796610169491525;0.5416666666666667,virginica,versicolor,0,0.7519
NaiveBayes,normalized,80-20,15,135,0.9444444444444444;0.4166666666666667;0.8644067796610169;0.9166666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,16,136,0.5555555555555556;0.5833333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,17,137,0.5833333333333333;0.4583333333333333;0.7627118644067797;0.7083333333333333,virginica,virginica,1,0.9920
NaiveBayes,normalized,80-20,18,138,0.4722222222222222;0.4166666666666667;0.6440677966101695;0.7083333333333333,virginica,virginica,1,0.5377
NaiveBayes,normalized,80-20,19,139,0.7222222222222222;0.4583333333333333;0.7457627118644068;0.8333333333333333,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,20,140,0.6666666666666667;0.4583333333333333;0.7796610169491525;0.9583333333333333,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,21,141,0.7222222222222222;0.4583333333333333;0.6949152542372881;0.9166666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,22,142,0.4166666666666667;0.2916666666666667;0.6949152542372881;0.75,virginica,virginica,1,0.9347
NaiveBayes,normalized,80-20,23,143,0.6944444444444444;0.5;0.8305084745762712;0.9166666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,24,144,0.6666666666666667;0.5416666666666667;0.7966101694915254;1,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,25,145,0.6666666666666667;0.4166666666666667;0.711864406779661;0.9166666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,26,146,0.5555555555555556;0.2083333333333333;0.6779661016949153;0.75,virginica,virginica,1,0.9406
NaiveBayes,normalized,80-20,27,147,0.6111111111111111;0.4166666666666667;0.711864406779661;0.7916666666666667,virginica,virginica,1,0.9985
NaiveBayes,normalized,80-20,28,148,0.5277777777777778;0.5833333333333333;0.7457627118644068;0.9166666666666667,virginica,virginica,1,1.0000
NaiveBayes,normalized,80-20,29,149,0.4444444444444444;0.4166666666666667;0.6949152542372881;0.7083333333333333,virginica,virginica,1,0.8213
KNN,standardized,80-20,0,120,1.2803404976879153;0.3378483290927976;1.1039528667780187;1.4479556431467018,virginica,virginica,1,1.0000
KNN,standardized,80-20,1,121,-0.2948418180795514;-0.587763531435415;0.649027234864;1.0535367330885808,virginica,virginica,1,1.0000
KNN,standardized,80-20,2,122,2.2496834612371256;-0.587763531435415;1.672609906670542;1.0535367330885808,virginica,virginica,1,1.0000
KNN,standardized,80-20,3,123,0.5533332750260076;-0.8191664965674682;0.649027234864;0.7905907930498335,virginica,versicolor,0,0.6667
KNN,standardized,80-20,4,124,1.0380047568006127;0.5692512942248508;1.1039528667780187;1.1850097031079545,virginica,virginica,1,1.0000
KNN,standardized,80-20,5,125,1.6438441090188692;0.3378483290927976;1.2745499787457757;0.7905907930498335,virginica,virginica,1,1.0000
KNN,standardized,80-20,6,126,0.4321654045823563;-0.587763531435415;0.5921615308747476;0.7905907930498335,virginica,virginica,1,0.6667
KNN,standardized,80-20,7,127,0.310997534138705;-0.1249576011713087;0.649027234864;0.7905907930498335,virginica,versicolor,0,0.6667
