Algorithm,Preprocessing,Fold,Type,SampleIndex,OriginalIndex,Class
DecisionTree,raw,2,Train,64,79,versicolor
DecisionTree,raw,2,Train,65,80,versicolor
DecisionTree,raw,2,Train,66,81,versicolor
DecisionTree,raw,2,Test,15,82,versicolor
DecisionTree,raw,2,Test,16,83,versicolor
DecisionTree,raw,2,Train,67,84,versicolor
DecisionTree,raw,2,Train,68,85,versicolor
DecisionTree,raw,2,Train,69,86,versicolor
DecisionTree,raw,2,Test,17,87,versicolor
DecisionTree,raw,2,Train,70,88,versicolor
DecisionTree,raw,2,Train,71,89,versicolor
DecisionTree,raw,2,Train,72,90,versicolor
DecisionTree,raw,2,Test,18,91,versicolor
DecisionTree,raw,2,Test,19,92,versicolor
DecisionTree,raw,2,Train,73,93,versicolor
DecisionTree,raw,2,Train,74,94,versicolor
DecisionTree,raw,2,Train,75,95,versicolor
DecisionTree,raw,2,Train,76,96,versicolor
DecisionTree,raw,2,Train,77,97,versicolor
DecisionTree,raw,2,Train,78,98,versicolor
DecisionTree,raw,2,Test,20,99,versicolor
DecisionTree,raw,2,Test,21,100,virginica
DecisionTree,raw,2,Train,79,101,virginica
DecisionTree,raw,2,Train,80,102,virginica
DecisionTree,raw,2,Train,81,103,virginica
DecisionTree,raw,2,Test,22,104,virginica
DecisionTree,raw,2,Train,82,105,virginica
DecisionTree,raw,2,Train,83,106,virginica
DecisionTree,raw,2,Train,84,107,virginica
DecisionTree,raw,2,Train,85,108,virginica
DecisionTree,raw,2,Train,86,109,virginica
DecisionTree,raw,2,Train,87,110,virginica
DecisionTree,raw,2,Train,88,111,virginica
DecisionTree,raw,2,Train,89,112,virginica
DecisionTree,raw,2,Train,90,113,virginica
DecisionTree,raw,2,Train,91,114,virginica
DecisionTree,raw,2,Train,92,115,virginica
DecisionTree,raw,2,Train,93,116,virginica
DecisionTree,raw,2,Train,94,117,virginica
DecisionTree,raw,2,Train,95,118,virginica
DecisionTree,raw,2,Test,23,119,virginica
DecisionTree,raw,2,Train,96,120,virginica
DecisionTree,raw,2,Train,97,121,virginica
DecisionTree,raw,2,Train,98,122,virginica
DecisionTree,raw,2,Train,99,123,virginica
DecisionTree,raw,2,Test,24,124,virginica
DecisionTree,raw,2,Train,100,125,virginica
DecisionTree,raw,2,Train,101,126,virginica
DecisionTree,raw,2,Train,102,127,virginica
DecisionTree,raw,2,Train,103,128,virginica
DecisionTree,raw,2,Train,104,129,virginica
DecisionTree,raw,2,Train,105,130,virginica
DecisionTree,raw,2,Train,106,131,virginica
DecisionTree,raw,2,Train,107,132,virginica
DecisionTree,raw,2,Test,25,133,virginica
DecisionTree,raw,2,Train,108,134,virginica
DecisionTree,raw,2,Train,109,135,virginica
DecisionTree,raw,2,Train,110,136,virginica
DecisionTree,raw,2,Train,111,137,virginica
DecisionTree,raw,2,Test,26,138,virginica
DecisionTree,raw,2,Train,112,139,virginica
DecisionTree,raw,2,Train,113,140,virginica
DecisionTree,raw,2,Train,114,141,virginica
DecisionTree,raw,2,Train,115,142,virginica
DecisionTree,raw,2,Train,116,143,virginica
DecisionTree,raw,2,Train,117,144,virginica
DecisionTree,raw,2,Train,118,145,virginica
DecisionTree,raw,2,Test,27,146,virginica
DecisionTree,raw,2,Train,119,147,virginica
DecisionTree,raw,2,Test,28,148,virginica
DecisionTree,raw,2,Test,29,149,virginica
DecisionTree,raw,3,Train,0,0,setosa
DecisionTree,raw,3,Train,1,1,setosa
DecisionTree,raw,3,Train,2,2,setosa
DecisionTree,raw,3,Train,3,3,setosa
DecisionTree,raw,3,Train,4,4,setosa
DecisionTree,raw,3,Train,5,5,setosa
DecisionTree,raw,3,Train,6,6,setosa
DecisionTree,raw,3,Train,7,7,setosa
DecisionTree,raw,3,Train,8,8,setosa
DecisionTree,raw,3,Train,9,9,setosa
DecisionTree,raw,3,Train,10,10,setosa
DecisionTree,raw,3,Train,11,11,setosa
DecisionTree,raw,3,Test,0,12,setosa
DecisionTree,raw,3,Train,12,13,setosa
DecisionTree,raw,3,Train,13,14,setosa
DecisionTree,raw,3,Train,14,15,setosa
DecisionTree,raw,3,Train,15,16,setosa
DecisionTree,raw,3,Train,16,17,setosa
DecisionTree,raw,3,Train,17,18,setosa
DecisionTree,raw,3,Train,18,19,setosa
DecisionTree,raw,3,Train,19,20,setosa
DecisionTree,raw,3,Train,20,21,setosa
DecisionTree,raw,3,Train,21,22,setosa
DecisionTree,raw,3,Train,22,23,setosa
DecisionTree,raw,3,Train,23,24,setosa
DecisionTree,raw,3,Train,24,25,setosa
DecisionTree,raw,3,Train,25,26,setosa
DecisionTree,raw,3,Train,26,27,setosa
DecisionTree,raw,3,Train,27,28,setosa
DecisionTree,raw,3,Train,28,29,setosa
DecisionTree,raw,3,Train,29,30,setosa
DecisionTree,raw,3,Train,30,31,setosa
DecisionTree,raw,3,Test,1,32,setosa
DecisionTree,raw,3,Train,31,33,setosa
DecisionTree,raw,3,Train,32,34,setosa
DecisionTree,raw,3,Test,2,35,setosa
DecisionTree,raw,3,Test,3,36,setosa
DecisionTree,raw,3,Test,4,37,setosa
DecisionTree,raw,3,Test,5,38,setosa
DecisionTree,raw,3,Train,33,39,setosa
DecisionTree,raw,3,Train,34,40,setosa
DecisionTree,raw,3,Train,35,41,setosa
DecisionTree,raw,3,Train,36,42,setosa
DecisionTree,raw,3,Train,37,43,setosa
DecisionTree,raw,3,Train,38,44,setosa
DecisionTree,raw,3,Train,39,45,setosa
DecisionTree,raw,3,Test,6,46,setosa
DecisionTree,raw,3,Train,40,47,setosa
DecisionTree,raw,3,Train,41,48,setosa
DecisionTree,raw,3,Test,7,49,setosa
DecisionTree,raw,3,Train,42,50,versicolor
DecisionTree,raw,3,Test,8,51,versicolor
DecisionTree,raw,3,Train,43,52,versicolor
DecisionTree,raw,3,Train,44,53,versicolor
DecisionTree,raw,3,Train,45,54,versicolor
DecisionTree,raw,3,Train,46,55,versicolor
DecisionTree,raw,3,Test,9,56,versicolor
DecisionTree,raw,3,Train,47,57,versicolor
DecisionTree,raw,3,Train,48,58,versicolor
DecisionTree,raw,3,Train,49,59,versicolor
DecisionTree,raw,3,Train,50,60,versicolor
DecisionTree,raw,3,Test,10,61,versicolor
DecisionTree,raw,3,Test,11,62,versicolor
DecisionTree,raw,3,Train,51,63,versicolor
DecisionTree,raw,3,Train,52,64,versicolor
DecisionTree,raw,3,Train,53,65,versicolor
DecisionTree,raw,3,Train,54,66,versicolor
DecisionTree,raw,3,Train,55,67,versicolor
DecisionTree,raw,3,Train,56,68,versicolor
DecisionTree,raw,3,Train,57,69,versicolor
DecisionTree,raw,3,Train,58,70,versicolor
DecisionTree,raw,3,Test,12,71,versicolor
DecisionTree,raw,3,Train,59,72,versicolor
DecisionTree,raw,3,Train,60,73,versicolor
DecisionTree,raw,3,Train,61,74,versicolor
DecisionTree,raw,3,Train,62,75,versicolor
DecisionTree,raw,3,Train,63,76,versicolor
DecisionTree,raw,3,Train,64,77,versicolor
DecisionTree,raw,3,Train,65,78,versicolor
DecisionTree,raw,3,Train,66,79,versicolor
DecisionTree,raw,3,Train,67,80,versicolor
DecisionTree,raw,3,Train,68,81,versicolor
DecisionTree,raw,3,Train,69,82,versicolor
DecisionTree,raw,3,Train,70,83,versicolor
DecisionTree,raw,3,Test,13,84,versicolor
DecisionTree,raw,3,Test,14,85,versicolor
DecisionTree,raw,3,Train,71,86,versicolor
DecisionTree,raw,3,Train,72,87,versicolor
DecisionTree,raw,3,Train,73,88,versicolor
DecisionTree,raw,3,Train,74,89,versicolor
DecisionTree,raw,3,Train,75,90,versicolor
DecisionTree,raw,3,Train,76,91,versicolor
DecisionTree,raw,3,Train,77,92,versicolor
DecisionTree,raw,3,Test,15,93,versicolor
DecisionTree,raw,3,Train,78,94,versicolor
DecisionTree,raw,3,Test,16,95,versicolor
DecisionTree,raw,3,Train,79,96,versicolor
DecisionTree,raw,3,Test,17,97,versicolor
DecisionTree,raw,3,Train,80,98,versicolor
DecisionTree,raw,3,Train,81,99,versicolor
DecisionTree,raw,3,Train,82,100,virginica
DecisionTree,raw,3,Test,18,101,virginica
DecisionTree,raw,3,Train,83,102,virginica
DecisionTree,raw,3,Test,19,103,virginica
DecisionTree,raw,3,Train,84,104,virginica
DecisionTree,raw,3,Test,20,105,virginica
DecisionTree,raw,3,Train,85,106,virginica
DecisionTree,raw,3,Test,21,107,virginica
DecisionTree,raw,3,Test,22,108,virginica
DecisionTree,raw,3,Train,86,109,virginica
DecisionTree,raw,3,Train,87,110,virginica
DecisionTree,raw,3,Train,88,111,virginica
DecisionTree,raw,3,Train,89,112,virginica
DecisionTree,raw,3,Test,23,113,virginica
DecisionTree,raw,3,Test,24,114,virginica
DecisionTree,raw,3,Train,90,115,virginica
DecisionTree,raw,3,Train,91,116,virginica
DecisionTree,raw,3,Train,92,117,virginica
DecisionTree,raw,3,Test,25,118,virginica
DecisionTree,raw,3,Train,93,119,virginica
DecisionTree,raw,3,Test,26,120,virginica
DecisionTree,raw,3,Train,94,121,virginica
DecisionTree,raw,3,Train,95,122,virginica
DecisionTree,raw,3,Train,96,123,virginica
DecisionTree,raw,3,Train,97,124,virginica
DecisionTree,raw,3,Test,27,125,virginica
DecisionTree,raw,3,Train,98,126,virginica
DecisionTree,raw,3,Test,28,127,virginica
DecisionTree,raw,3,Train,99,128,virginica
DecisionTree,raw,3,Train,100,129,virginica
DecisionTree,raw,3,Train,101,130,virginica
DecisionTree,raw,3,Train,102,131,virginica
DecisionTree,raw,3,Train,103,132,virginica
DecisionTree,raw,3,Train,104,133,virginica
DecisionTree,raw,3,Train,105,134,virginica
DecisionTree,raw,3,Train,106,135,virginica
DecisionTree,raw,3,Train,107,136,virginica
DecisionTree,raw,3,Train,108,137,virginica
DecisionTree,raw,3,Train,109,138,virginica
DecisionTree,raw,3,Train,110,139,virginica
DecisionTree,raw,3,Train,111,140,virginica
DecisionTree,raw,3,Train,112,141,virginica
DecisionTree,raw,3,Train,113,142,virginica
DecisionTree,raw,3,Test,29,143,virginica
DecisionTree,raw,3,Train,114,144,virginica
DecisionTree,raw,3,Train,115,145,virginica
DecisionTree,raw,3,Train,116,146,virginica
DecisionTree,raw,3,Train,117,147,virginica
DecisionTree,raw,3,Train,118,148,virginica
DecisionTree,raw,3,Train,119,149,virginica
DecisionTree,raw,4,Train,0,0,setosa
DecisionTree,raw,4,Train,1,1,setosa
DecisionTree,raw,4,Train,2,2,setosa
DecisionTree,raw,4,Train,3,3,setosa
DecisionTree,raw,4,Train,4,4,setosa
DecisionTree,raw,4,Train,5,5,setosa
DecisionTree,raw,4,Test,0,6,setosa
DecisionTree,raw,4,Train,6,7,setosa
DecisionTree,raw,4,Train,7,8,setosa
DecisionTree,raw,4,Train,8,9,setosa
DecisionTree,raw,4,Train,9,10,setosa
DecisionTree,raw,4,Train,10,11,setosa
DecisionTree,raw,4,Train,11,12,setosa
DecisionTree,raw,4,Train,12,13,setosa
DecisionTree,raw,4,Train,13,14,setosa
DecisionTree,raw,4,Train,14,15,setosa
DecisionTree,raw,4,Train,15,16,setosa
DecisionTree,raw,4,Train,16,17,setosa
DecisionTree,raw,4,Train,17,18,setosa
DecisionTree,raw,4,Train,18,19,setosa
DecisionTree,raw,4,Test,1,20,setosa
DecisionTree,raw,4,Train,19,21,setosa
DecisionTree,raw,4,Train,20,22,setosa
DecisionTree,raw,4,Train,21,23,setosa
DecisionTree,raw,4,Train,22,24,setosa
DecisionTree,raw,4,Train,23,25,setosa
DecisionTree,raw,4,Train,24,26,setosa
DecisionTree,raw,4,Train,25,27,setosa
DecisionTree,raw,4,Test,2,28,setosa
DecisionTree,raw,4,Train,26,29,setosa
DecisionTree,raw,4,Train,27,30,setosa
DecisionTree,raw,4,Train,28,31,setosa
DecisionTree,raw,4,Train,29,32,setosa
DecisionTree,raw,4,Train,30,33,setosa
DecisionTree,raw,4,Train,31,34,setosa
DecisionTree,raw,4,Train,32,35,setosa
DecisionTree,raw,4,Train,33,36,setosa
DecisionTree,raw,4,Train,34,37,setosa
DecisionTree,raw,4,Train,35,38,setosa
DecisionTree,raw,4,Test,3,39,setosa
DecisionTree,raw,4,Test,4,40,setosa
DecisionTree,raw,4,Train,36,41,setosa
DecisionTree,raw,4,Train,37,42,setosa
DecisionTree,raw,4,Test,5,43,setosa
DecisionTree,raw,4,Train,38,44,setosa
DecisionTree,raw,4,Train,39,45,setosa
DecisionTree,raw,4,Train,40,46,setosa
DecisionTree,raw,4,Train,41,47,setosa
DecisionTree,raw,4,Train,42,48,setosa
DecisionTree,raw,4,Train,43,49,setosa
DecisionTree,raw,4,Train,44,50,versicolor
DecisionTree,raw,4,Train,45,51,versicolor
DecisionTree,raw,4,Test,6,52,versicolor
DecisionTree,raw,4,Train,46,53,versicolor
DecisionTree,raw,4,Test,7,54,versicolor
DecisionTree,raw,4,Train,47,55,versicolor
DecisionTree,raw,4,Train,48,56,versicolor
DecisionTree,raw,4,Train,49,57,versicolor
DecisionTree,raw,4,Train,50,58,versicolor
DecisionTree,raw,4,Train,51,59,versicolor
DecisionTree,raw,4,Test,8,60,versicolor
DecisionTree,raw,4,Train,52,61,versicolor
DecisionTree,raw,4,Train,53,62,versicolor
DecisionTree,raw,4,Train,54,63,versicolor
DecisionTree,raw,4,Train,55,64,versicolor
DecisionTree,raw,4,Test,9,65,versicolor
DecisionTree,raw,4,Test,10,66,versicolor
DecisionTree,raw,4,Train,56,67,versicolor
DecisionTree,raw,4,Train,57,68,versicolor
DecisionTree,raw,4,Train,58,69,versicolor
DecisionTree,raw,4,Train,59,70,versicolor
DecisionTree,raw,4,Train,60,71,versicolor
DecisionTree,raw,4,Train,61,72,versicolor
DecisionTree,raw,4,Train,62,73,versicolor
DecisionTree,raw,4,Train,63,74,versicolor
DecisionTree,raw,4,Train,64,75,versicolor
DecisionTree,raw,4,Test,11,76,versicolor
DecisionTree,raw,4,Test,12,77,versicolor
DecisionTree,raw,4,Train,65,78,versicolor
DecisionTree,raw,4,Train,66,79,versicolor
DecisionTree,raw,4,Train,67,80,versicolor
DecisionTree,raw,4,Train,68,81,versicolor
DecisionTree,raw,4,Train,69,82,versicolor
DecisionTree,raw,4,Train,70,83,versicolor
DecisionTree,raw,4,Train,71,84,versicolor
DecisionTree,raw,4,Train,72,85,versicolor
DecisionTree,raw,4,Train,73,86,versicolor
DecisionTree,raw,4,Train,74,87,versicolor
DecisionTree,raw,4,Train,75,88,versicolor
DecisionTree,raw,4,Train,76,89,versicolor
DecisionTree,raw,4,Train,77,90,versicolor
DecisionTree,raw,4,Train,78,91,versicolor
DecisionTree,raw,4,Train,79,92,versicolor
DecisionTree,raw,4,Train,80,93,versicolor
DecisionTree,raw,4,Train,81,94,versicolor
DecisionTree,raw,4,Train,82,95,versicolor
DecisionTree,raw,4,Train,83,96,versicolor
DecisionTree,raw,4,Train,84,97,versicolor
DecisionTree,raw,4,Train,85,98,versicolor
DecisionTree,raw,4,Train,86,99,versicolor
DecisionTree,raw,4,Train,87,100,virginica
DecisionTree,raw,4,Train,88,101,virginica
DecisionTree,raw,4,Train,89,102,virginica
DecisionTree,raw,4,Train,90,103,virginica
DecisionTree,raw,4,Train,91,104,virginica
DecisionTree,raw,4,Train,92,105,virginica
DecisionTree,raw,4,Train,93,106,virginica
DecisionTree,raw,4,Train,94,107,virginica
DecisionTree,raw,4,Train,95,108,virginica
DecisionTree,raw,4,Test,13,109,virginica
DecisionTree,raw,4,Test,14,110,virginica
DecisionTree,raw,4,Test,15,111,virginica
DecisionTree,raw,4,Train,96,112,virginica
DecisionTree,raw,4,Train,97,113,virginica
DecisionTree,raw,4,Train,98,114,virginica
DecisionTree,raw,4,Test,16,115,virginica
DecisionTree,raw,4,Test,17,116,virginica
DecisionTree,raw,4,Test,18,117,virginica
DecisionTree,raw,4,Train,99,118,virginica
DecisionTree,raw,4,Train,100,119,virginica
DecisionTree,raw,4,Train,101,120,virginica
DecisionTree,raw,4,Test,19,121,virginica
DecisionTree,raw,4,Test,20,122,virginica
DecisionTree,raw,4,Test,21,123,virginica
DecisionTree,raw,4,Train,102,124,virginica
DecisionTree,raw,4,Train,103,125,virginica
DecisionTree,raw,4,Test,22,126,virginica
DecisionTree,raw,4,Train,104,127,virginica
DecisionTree,raw,4,Train,105,128,virginica
DecisionTree,raw,4,Train,106,129,virginica
DecisionTree,raw,4,Train,107,130,virginica
DecisionTree,raw,4,Test,23,131,virginica
DecisionTree,raw,4,Train,108,132,virginica
DecisionTree,raw,4,Train,109,133,virginica
DecisionTree,raw,4,Train,110,134,virginica
DecisionTree,raw,4,Test,24,135,virginica
DecisionTree,raw,4,Train,111,136,virginica
DecisionTree,raw,4,Train,112,137,virginica
DecisionTree,raw,4,Train,113,138,virginica
DecisionTree,raw,4,Test,25,139,virginica
DecisionTree,raw,4,Test,26,140,virginica
DecisionTree,raw,4,Test,27,141,virginica
DecisionTree,raw,4,Train,114,142,virginica
DecisionTree,raw,4,Train,115,143,virginica
DecisionTree,raw,4,Test,28,144,virginica
DecisionTree,raw,4,Test,29,145,virginica
DecisionTree,raw,4,Train,116,146,virginica
DecisionTree,raw,4,Train,117,147,virginica
DecisionTree,raw,4,Train,118,148,virginica
DecisionTree,raw,4,Train,119,149,virginica
DecisionTree,raw,5,Test,0,0,setosa
DecisionTree,raw,5,Train,0,1,setosa
DecisionTree,raw,5,Train,1,2,setosa
DecisionTree,raw,5,Train,2,3,setosa
DecisionTree,raw,5,Test,1,4,setosa
DecisionTree,raw,5,Train,3,5,setosa
DecisionTree,raw,5,Train,4,6,setosa
DecisionTree,raw,5,Train,5,7,setosa
DecisionTree,raw,5,Test,2,8,setosa
DecisionTree,raw,5,Test,3,9,setosa
DecisionTree,raw,5,Train,6,10,setosa
DecisionTree,raw,5,Train,7,11,setosa
DecisionTree,raw,5,Train,8,12,setosa
DecisionTree,raw,5,Train,9,13,setosa
DecisionTree,raw,5,Test,4,14,setosa
DecisionTree,raw,5,Train,10,15,setosa
DecisionTree,raw,5,Test,5,16,setosa
DecisionTree,raw,5,Train,11,17,setosa
DecisionTree,raw,5,Test,6,18,setosa
DecisionTree,raw,5,Train,12,19,setosa
DecisionTree,raw,5,Train,13,20,setosa
DecisionTree,raw,5,Train,14,21,setosa
DecisionTree,raw,5,Train,15,22,setosa
DecisionTree,raw,5,Train,16,23,setosa
DecisionTree,raw,5,Test,7,24,setosa
DecisionTree,raw,5,Train,17,25,setosa
DecisionTree,raw,5,Test,8,26,setosa
DecisionTree,raw,5,Train,18,27,setosa
DecisionTree,raw,5,Train,19,28,setosa
DecisionTree,raw,5,Train,20,29,setosa
DecisionTree,raw,5,Train,21,30,setosa
DecisionTree,raw,5,Train,22,31,setosa
DecisionTree,raw,5,Train,23,32,setosa
DecisionTree,raw,5,Train,24,33,setosa
DecisionTree,raw,5,Test,9,34,setosa
DecisionTree,raw,5,Train,25,35,setosa
DecisionTree,raw,5,Train,26,36,setosa
DecisionTree,raw,5,Train,27,37,setosa
DecisionTree,raw,5,Train,28,38,setosa
DecisionTree,raw,5,Train,29,39,setosa
DecisionTree,raw,5,Train,30,40,setosa
DecisionTree,raw,5,Train,31,41,setosa
DecisionTree,raw,5,Test,10,42,setosa
DecisionTree,raw,5,Train,32,43,setosa
DecisionTree,raw,5,Test,11,44,setosa
DecisionTree,raw,5,Test,12,45,setosa
DecisionTree,raw,5,Train,33,46,setosa
DecisionTree,raw,5,Train,34,47,setosa
DecisionTree,raw,5,Test,13,48,setosa
DecisionTree,raw,5,Train,35,49,setosa
DecisionTree,raw,5,Test,14,50,versicolor
DecisionTree,raw,5,Train,36,51,versicolor
DecisionTree,raw,5,Train,37,52,versicolor
DecisionTree,raw,5,Train,38,53,versicolor
DecisionTree,raw,5,Train,39,54,versicolor
DecisionTree,raw,5,Train,40,55,versicolor
DecisionTree,raw,5,Train,41,56,versicolor
DecisionTree,raw,5,Test,15,57,versicolor
DecisionTree,raw,5,Test,16,58,versicolor
DecisionTree,raw,5,Train,42,59,versicolor
DecisionTree,raw,5,Train,43,60,versicolor
DecisionTree,raw,5,Train,44,61,versicolor
DecisionTree,raw,5,Train,45,62,versicolor
DecisionTree,raw,5,Train,46,63,versicolor
DecisionTree,raw,5,Train,47,64,versicolor
DecisionTree,raw,5,Train,48,65,versicolor
DecisionTree,raw,5,Train,49,66,versicolor
DecisionTree,raw,5,Train,50,67,versicolor
DecisionTree,raw,5,Train,51,68,versicolor
DecisionTree,raw,5,Train,52,69,versicolor
DecisionTree,raw,5,Train,53,70,versicolor
DecisionTree,raw,5,Train,54,71,versicolor
DecisionTree,raw,5,Test,17,72,versicolor
DecisionTree,raw,5,Train,55,73,versicolor
DecisionTree,raw,5,Test,18,74,versicolor
DecisionTree,raw,5,Train,56,75,versicolor
DecisionTree,raw,5,Train,57,76,versicolor
DecisionTree,raw,5,Train,58,77,versicolor
DecisionTree,raw,5,Test,19,78,versicolor
DecisionTree,raw,5,Train,59,79,versicolor
DecisionTree,raw,5,Test,20,80,versicolor
DecisionTree,raw,5,Train,60,81,versicolor
DecisionTree,raw,5,Train,61,82,versicolor
DecisionTree,raw,5,Train,62,83,versicolor
DecisionTree,raw,5,Train,63,84,versicolor
DecisionTree,raw,5,Train,64,85,versicolor
DecisionTree,raw,5,Train,65,86,versicolor
DecisionTree,raw,5,Train,66,87,versicolor
DecisionTree,raw,5,Train,67,88,versicolor
DecisionTree,raw,5,Test,21,89,versicolor
DecisionTree,raw,5,Train,68,90,versicolor
DecisionTree,raw,5,Train,69,91,versicolor
DecisionTree,raw,5,Train,70,92,versicolor
DecisionTree,raw,5,Train,71,93,versicolor
DecisionTree,raw,5,Train,72,94,versicolor
DecisionTree,raw,5,Train,73,95,versicolor
DecisionTree,raw,5,Test,22,96,versicolor
DecisionTree,raw,5,Train,74,97,versicolor
DecisionTree,raw,5,Train,75,98,versicolor
DecisionTree,raw,5,Train,76,99,versicolor
DecisionTree,raw,5,Train,77,100,virginica
DecisionTree,raw,5,Train,78,101,virginica
DecisionTree,raw,5,Train,79,102,virginica
DecisionTree,raw,5,Train,80,103,virginica
DecisionTree,raw,5,Train,81,104,virginica
DecisionTree,raw,5,Train,82,105,virginica
DecisionTree,raw,5,Test,23,106,virginica
DecisionTree,raw,5,Train,83,107,virginica
DecisionTree,raw,5,Train,84,108,virginica
DecisionTree,raw,5,Train,85,109,virginica
DecisionTree,raw,5,Train,86,110,virginica
DecisionTree,raw,5,Train,87,111,virginica
DecisionTree,raw,5,Test,24,112,virginica
DecisionTree,raw,5,Train,88,113,virginica
DecisionTree,raw,5,Train,89,114,virginica
DecisionTree,raw,5,Train,90,115,virginica
DecisionTree,raw,5,Train,91,116,virginica
DecisionTree,raw,5,Train,92,117,virginica
DecisionTree,raw,5,Train,93,118,virginica
DecisionTree,raw,5,Train,94,119,virginica
DecisionTree,raw,5,Train,95,120,virginica
DecisionTree,raw,5,Train,96,121,virginica
DecisionTree,raw,5,Train,97,122,virginica
DecisionTree,raw,5,Train,98,123,virginica
DecisionTree,raw,5,Train,99,124,virginica
DecisionTree,raw,5,Train,100,125,virginica
DecisionTree,raw,5,Train,101,126,virginica
DecisionTree,raw,5,Train,102,127,virginica
DecisionTree,raw,5,Test,25,128,virginica
DecisionTree,raw,5,Train,103,129,virginica
DecisionTree,raw,5,Train,104,130,virginica
DecisionTree,raw,5,Train,105,131,virginica
DecisionTree,raw,5,Test,26,132,virginica
DecisionTree,raw,5,Train,106,133,virginica
DecisionTree,raw,5,Test,27,134,virginica
DecisionTree,raw,5,Train,107,135,virginica
DecisionTree,raw,5,Train,108,136,virginica
DecisionTree,raw,5,Test,28,137,virginica
DecisionTree,raw,5,Train,109,138,virginica
DecisionTree,raw,5,Train,110,139,virginica
DecisionTree,raw,5,Train,111,140,virginica
DecisionTree,raw,5,Train,112,141,virginica
DecisionTree,raw,5,Test,29,142,virginica
DecisionTree,raw,5,Train,113,143,virginica
DecisionTree,raw,5,Train,114,144,virginica
DecisionTree,raw,5,Train,115,145,virginica
DecisionTree,raw,5,Train,116,146,virginica
DecisionTree,raw,5,Train,117,147,virginica
DecisionTree,raw,5,Train,118,148,virginica
DecisionTree,raw,5,Train,119,149,virginica
RandomForest,raw,1,Train,0,0,setosa
RandomForest,raw,1,Train,1,1,setosa
RandomForest,raw,1,Train,2,2,setosa
RandomForest,raw,1,Train,3,3,setosa
RandomForest,raw,1,Test,0,4,setosa
RandomForest,raw,1,Train,4,5,setosa
RandomForest,raw,1,Test,1,6,setosa
RandomForest,raw,1,Train,5,7,setosa
RandomForest,raw,1,Train,6,8,setosa
RandomForest,raw,1,Test,2,9,setosa
RandomForest,raw,1,Train,7,10,setosa
RandomForest,raw,1,Train,8,11,setosa
RandomForest,raw,1,Train,9,12,setosa
RandomForest,raw,1,Train,10,13,setosa
RandomForest,raw,1,Train,11,14,setosa
RandomForest,raw,1,Test,3,15,setosa
RandomForest,raw,1,Train,12,16,setosa
RandomForest,raw,1,Train,13,17,setosa
RandomForest,raw,1,Train,14,18,setosa
RandomForest,raw,1,Train,15,19,setosa
RandomForest,raw,1,Test,4,20,setosa
RandomForest,raw,1,Test,5,21,setosa
RandomForest,raw,1,Train,16,22,setosa
RandomForest,raw,1,Train,17,23,setosa
RandomForest,raw,1,Test,6,24,setosa
RandomForest,raw,1,Train,18,25,setosa
RandomForest,raw,1,Test,7,26,setosa
RandomForest,raw,1,Train,19,27,setosa
RandomForest,raw,1,Train,20,28,setosa
RandomForest,raw,1,Train,21,29,setosa
RandomForest,raw,1,Train,22,30,setosa
RandomForest,raw,1,Train,23,31,setosa
RandomForest,raw,1,Train,24,32,setosa
RandomForest,raw,1,Train,25,33,setosa
RandomForest,raw,1,Train,26,34,setosa
RandomForest,raw,1,Test,8,35,setosa
RandomForest,raw,1,Test,9,36,setosa
RandomForest,raw,1,Train,27,37,setosa
RandomForest,raw,1,Test,10,38,setosa
RandomForest,raw,1,Train,28,39,setosa
RandomForest,raw,1,Train,29,40,setosa
RandomForest,raw,1,Train,30,41,setosa
RandomForest,raw,1,Train,31,42,setosa
RandomForest,raw,1,Train,32,43,setosa
RandomForest,raw,1,Test,11,44,setosa
RandomForest,raw,1,Train,33,45,setosa
RandomForest,raw,1,Train,34,46,setosa
RandomForest,raw,1,Train,35,47,setosa
RandomForest,raw,1,Train,36,48,setosa
RandomForest,raw,1,Test,12,49,setosa
RandomForest,raw,1,Train,37,50,versicolor
RandomForest,raw,1,Train,38,51,versicolor
RandomForest,raw,1,Train,39,52,versicolor
RandomForest,raw,1,Train,40,53,versicolor
RandomForest,raw,1,Test,13,54,versicolor
RandomForest,raw,1,Test,14,55,versicolor
RandomForest,raw,1,Train,41,56,versicolor
RandomForest,raw,1,Train,42,57,versicolor
RandomForest,raw,1,Train,43,58,versicolor
RandomForest,raw,1,Test,15,59,versicolor
RandomForest,raw,1,Train,44,60,versicolor
RandomForest,raw,1,Train,45,61,versicolor
RandomForest,raw,1,Train,46,62,versicolor
RandomForest,raw,1,Train,47,63,versicolor
RandomForest,raw,1,Test,16,64,versicolor
RandomForest,raw,1,Train,48,65,versicolor
RandomForest,raw,1,Train,49,66,versicolor
RandomForest,raw,1,Test,17,67,versicolor
RandomForest,raw,1,Test,18,68,versicolor
RandomForest,raw,1,Train,50,69,versicolor
RandomForest,raw,1,Train,51,70,versicolor
RandomForest,raw,1,Train,52,71,versicolor
RandomForest,raw,1,Train,53,72,versicolor
RandomForest,raw,1,Test,19,73,versicolor
RandomForest,raw,1,Train,54,74,versicolor
RandomForest,raw,1,Train,55,75,versicolor
RandomForest,raw,1,Test,20,76,versicolor
RandomForest,raw,1,Train,56,77,versicolor
RandomForest,raw,1,Test,21,78,versicolor
RandomForest,raw,1,Train,57,79,versicolor
